UniqueCount	AmbigCount
0	233
0	145
0	172
0	270
0	9
0	65
1	416
2	176
1	191
0	324
0	293
0	292
0	3
0	0
0	120
1	281
0	203
1	105
2	100
0	110
0	46
0	43
0	45
0	49
0	2
0	6
2	3
0	0
32	0
13	433
1659	519
1	105
7	0
2	2390
25	2462
0	2123
0	110
0	87
0	91
2	20
3	10
0	0
0	4
0	7
0	9
0	6
6	9
0	4
0	4
0	5
0	0
0	0
104	18107
1573	17948
42	17945
298	17958
89	621
4	75
3	0
0	2183
17	2465
4	1929
13	1652
1	2633
0	1894
0	1732
0	2055
0	1827
0	542
5	824
0	143
0	84
1	118
3	110
0	706
0	14
13	129
0	3
1	13
0	892
15	939
7	953
0	900
0	9
0	10
3	824
8	881
0	556
2877	5270
12	3366
30	4346
62	128
37	1899
2	564
0	9
141	163
0	13
0	13
0	13
0	0
0	0
0	0
2	0
1	9
9	11
10	10
2	8
0	571
46	4350
876	4916
5	48
128	208
1	1
7	10
23	3623
0	3183
8	3546
19	117
13	2855
61	2317
2	4
0	2
0	6274
6	4253
0	6157
0	4737
0	6160
1	10
0	180
4	888
0	1
0	1
12	0
2057	7033
10	6392
0	690
660	177
1	14
30	394
0	0
0	0
0	0
85	2
0	823
0	832
0	810
0	829
0	815
0	826
1	784
15	118
0	13
0	627
2	8
0	458
5	108
4	11
1	11
0	830
0	200
0	6
0	815
0	705
0	5
0	4
0	807
1	7
0	1
0	0
0	43
5	299
0	206
8	479
0	159
3	133
0	1
0	15
0	3
0	15
0	12
0	5
0	5
0	8
0	5
0	6
12	2016
1	1992
1	1576
0	1619
0	1530
0	1309
0	1309
0	1309
0	561
1	32
16	195
13	2267
0	2265
4	319
54	238
6	24
0	1
0	14
93	1552
0	1216
1	208
1	752
2	1028
0	976
0	1234
0	1331
0	1298
0	1142
15	11
0	54
3	20
0	1
0	111
1	5
1	8
1	27
3	125
12	392
15	94
0	44
18	37
191	1044
7	2
51	105
7	0
0	2
15	135
4	86
2	101
0	49
9	1408
0	1383
0	1275
0	434
1	2
1	112
8	71
0	26
0	84
1	32
0	41
1	54
2	115
1	88
0	88
4	38
1	0
14	6200
0	5945
31	6358
5	456
8	924
2	278
0	413
0	136
0	26
5	78
11	0
0	0
0	0
11	1
0	1
8	185
0	165
0	17
1	53
5	50
1	5
0	0
0	0
0	0
0	0
0	0
30	45
0	0
0	0
58	89
0	0
4	2
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
31	88
0	0
0	0
0	0
0	0
0	0
0	0
102	1532
0	47
0	16
0	2
0	2
0	3
0	1487
4	14
0	926
0	40
3	76
3	47
0	69
0	50
0	93
0	89
0	57
0	26
0	14
1	67
0	9
0	1429
4	72
1	620
0	1222
3	26
97	51
22	0
4	0
13	1511
39	1677
73	2728
2	3241
3	1663
272	1365
7	1562
9	3018
6	2778
101	2816
36	2680
36	799
6	1789
1	9
7	0
0	0
376	6
0	0
0	4
2	2
0	4
8	6
0	100
3	79
10	98
0	3
110	31
1	8
35	53
0	57
139	39
3	27
3	8
2	0
86	2
0	2
25	0
84	5190
0	556
21	6845
0	1779
1	28
13	4146
7	1183
35	2878
6	726
16	2543
0	2596
0	1613
0	1737
1	203
8	56
0	21
1	18
2	11
0	0
0	12
0	12
0	12
0	12
0	10
0	12
0	12
0	0
0	0
10	583
0	572
2	341
0	43
2	22
0	1
0	1
0	46
0	54
31	38
0	0
9	38
6	0
0	55
0	55
8	28
2	11
17	28
8	11
6	20
0	12
0	164
3	235
8	239
2	235
2	167
17	874
0	687
0	78
0	80
23	179
58	440
0	691
0	29
5	151
3	0
1	63
3	0
7	0
0	301
0	324
0	4219
1	4186
0	4349
1	4233
0	466
0	4312
0	387
0	145
0	118
1	158
5	4142
0	64
2	3963
8	825
49	943
0	163
0	163
3	9
31	23
16	8
0	0
0	0
0	4
51	9
0	3
2	0
0	0
0	0
5	0
0	0
2	3
1	3
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	0
0	0
15	10
2	0
41	0
0	0
175	2263
0	2263
0	2239
0	103
1	26
0	83
31	1889
11	0
170	294
7	251
0	37
1	69
0	13
0	27
0	8
0	0
2	0
1248	4256
2	4256
214	785
122	783
72	14
12	176
0	83
0	41
0	9
0	186
0	90
4	14
0	388
0	368
0	53
0	366
0	369
0	20
0	22
0	38
0	34
0	370
1	5
0	0
0	26
0	33
8	0
0	0
0	0
0	120
0	160
0	111
0	150
0	59
0	4
0	0
0	41
0	0
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	41
0	39
0	0
0	0
0	0
0	0
0	0
11	16
0	0
0	0
0	0
11	7
0	0
0	0
5	20
1	1
2	20
1	1
1637	73
1	61
0	3
0	0
0	0
4	1196
1	1338
0	1375
1	1350
0	1297
0	1332
5	1321
6	1266
3	1271
0	1366
0	1240
0	1275
0	1332
0	1103
1	1125
0	1137
6	43
8	614
0	274
6	595
0	96
0	41
1	340
0	189
4	119
3	76
0	24
2	517
0	536
9	487
0	516
0	514
0	544
0	509
0	489
3	22
4	29
7	897
2	856
0	943
0	883
0	858
0	868
0	870
0	871
1	871
0	238
0	11
0	5
0	0
24	49
17	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
112	166
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	135
0	135
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	74
0	165
1	191
1	186
0	88
0	1
0	0
2	3
0	82
6	0
0	19
0	21
1	310
0	302
0	313
0	2
0	7
6	19
7	0
6	5
0	16
0	1
0	15
0	291
0	20
6	20
0	35
0	302
1	20
1	74
0	308
0	16
0	294
0	29
3	23
0	63
0	241
0	13
1	18
98	243
0	3
0	0
0	297
0	305
0	53
0	61
0	14
8	0
1	287
0	2
0	50
0	70
0	1
0	0
0	7
0	259
0	143
0	259
0	0
0	0
0	0
0	0
0	0
0	0
0	1479
6841	5526
66	5460
11	5340
5	3705
22	3151
0	1531
29	1504
3	1
51	11
18	246
0	3
1	2
38	240
0	0
0	0
0	1
2	3
1113	1848
0	6
23	1804
3	294
32	43
0	8
0	16
0	0
185	0
0	5070
0	5124
1	4838
0	4836
17	4837
0	4245
0	4238
0	5123
0	1960
0	1
8	0
42	101
0	0
0	0
24	74
0	0
0	0
0	77
4	18
0	0
0	0
0	0
0	0
0	0
0	51
0	70
0	36
0	0
1	79
0	5
21	28
0	43
6	53
0	15
0	0
1	2
1	182
0	187
0	195
25	214
0	174
0	183
0	182
0	138
0	75
0	61
2	72
0	63
0	59
0	67
0	63
2	2
0	6
0	11
0	6
0	6
0	2
0	169
0	185
1	193
1	193
0	190
0	166
0	195
0	190
0	190
0	184
0	190
0	190
0	190
0	190
0	185
0	82
0	121
3	52
0	8
0	19
0	2
1	4
0	0
1	8
0	8
0	6
0	11
0	6
0	0
1224	295
0	33
1	7
6	10
0	14
1	0
12	1
0	1
0	1
0	1
0	0
16	717
0	101
3	99
0	83
8	583
20	253
1	285
0	226
0	1428
8	1439
0	17
0	16
0	13
0	12
326	2
0	2
215	243
3	0
14	215
1	3006
0	104
6	86
29	87
1	4
5	3171
0	1301
105	3423
4	770
0	44
4	125
1	58
0	8
1	98
22	88
1	63
13	14
0	0
0	0
0	8
0	0
0	0
36	85
0	0
44	759
221	547
83	906
214	1192
26	282
4	656
12	561
4	620
2	507
2	604
6	340
0	232
12	33
0	249
0	180
0	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	1
13	0
16	0
2903	248
13	248
0	25
4	0
2	40
0	88
0	88
0	88
0	81
7	8
12	4
4	2
0	0
5	2
0	1
0	0
0	0
0	136
0	136
0	0
0	0
0	0
0	0
0	4754
210	763
163	11500
3	7730
237	11412
38	1544
6	10251
1	6050
130	1496
8	6378
0	0
3	3
63	81
4	1
0	16
1112	279
14	217
0	124
6	86
34	0
0	1
0	0
0	7
1	7
0	4
0	0
0	0
0	0
0	1
0	1
1	1
0	0
0	0
11	1360
11	1406
0	1094
0	20
0	260
0	330
0	8
53	545
0	7
0	34
0	0
0	0
1	0
0	8
14	310
13	259
0	3
0	6
0	3
80	104
0	1
1	1
0	1
1	0
1	0
4	4
16	4
0	0
3	0
3	0
0	0
4	135381
60	123693
1	124775
2	127050
83	58898
5	12868
0	13382
0	8516
0	4669
0	3765
2	1789
0	1229
4	1221
48	2541
18	2654
17	10
0	0
23	0
0	0
4	7
0	0
0	0
0	0
0	2
0	2
1	10
0	0
0	0
0	0
1	0
49	57
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
361	244
0	2
0	1
43	62
9	4
0	3
0	1
0	0
1	3
6	21
0	20
0	21
0	0
0	17
447	486
0	368
0	404
44	100
0	29
0	100
0	47
4	0
0	35
0	35
0	29
0	0
0	0
825	356
9	0
5	574
232	33
0	558
0	1
0	14
0	62
0	61
0	61
0	0
0	3
0	3
0	0
0	1
0	0
0	0
45	0
25	4110
0	4192
3	3336
1	3586
38	4287
0	5
0	0
11	26
0	0
396	122
9	116
2	48
0	41
0	6
1	0
5	165
587	815
0	730
42	691
0	50
11	1
77	89
0	289
249	352
14	2
1	23
6	0
0	0
0	0
0	4
7	7
0	0
9	782
1	1821
0	1821
17	37
0	16
0	101
47	134
5	19
6	90
0	7
0	0
6	0
2	0
19	1366
89	541
0	669
0	1363
0	523
0	1201
0	1168
0	1165
6	0
0	3
8	13
0	13
0	151
1	7
0	0
0	20
0	30
0	2
21	13
97	74
5	4
2	21
1	21
0	7
0	425
1	3
4866	3647
2	140
0	914
3	231
5	452
0	93
1	2294
8	378
1	9
8	353
0	178
0	594
0	150
0	30
199	696
0	15
141	400
3	120
5	145
9	31
3507	1301
7	446
536	1101
11	144
2	14
393	65
0	65
0	0
11	0
0	0
643	352
0	99
1	2
28	401
0	1
2	161
66	53
0	16
0	0
32	227
0	0
5	7
0	0
0	0
0	0
0	0
0	0
2	604
0	1370
2	757
22	1209
0	1176
0	990
3	1041
7	1090
77	3474
0	1174
0	921
0	2430
0	822
0	623
0	689
0	690
0	187
0	345
0	18
0	169
0	224
0	134
0	180
0	49
0	35
0	2
0	28
0	35
1	225
1	216
0	28
3	7
0	22
0	137
3	111
0	51
20	91
0	88
14	0
0	0
1	2
0	0
12	2976
7541	5838
7	821
8	256
10	2561
8	447
4	1572
135	1772
23	945
0	37
4	126
0	193
2	54
0	87
3	2
1	27
4	61
1	9
16	29
11	28
1	1370
335	1374
3	159
0	146
0	73
13	5
0	0
4	1
0	1
0	0
1	0
0	0
0	0
0	0
1142	201
0	144
4	21
0	5
2	0
0	0
0	0
2	1
0	1
0	0
0	0
8	2
76	34
15	34
4	24
0	1
0	2
0	0
0	0
0	86
0	12
0	135
0	141
0	24
0	19
0	87
0	32
2	15
40	35
0	2
0	1
0	3140
57	3140
1	2086
3	1394
0	1387
0	703
53	792
9	626
11	98
97	121
12	2423
0	1016
1	988
0	4
39	3625
1	1192
14	3151
1	1902
0	910
0	1820
0	901
0	1138
0	292
6	196
0	12
0	18
0	12
0	9
0	8
0	30
0	10
0	18
0	825
0	774
0	772
0	823
0	42
0	44
0	41
0	41
0	26
0	31
0	20
0	3
0	3
7	38
0	25
0	1
0	51
0	0
0	0
0	151
0	178
60	65
24	95
1	87
0	52
0	49
5	60
31	1
6	2
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	19
0	16
0	16
13	0
4	16
9	20
0	0
0	0
1044	3163
0	3144
89	2706
0	69
1	21
497	1451
0	41
0	48
8	21
2	226
0	9
30	1388
1	0
1	1541
0	1539
0	1537
24	139
0	1638
2	163
0	99
0	60
0	78
0	1530
0	1631
0	1524
14	67
0	1623
0	1596
0	1523
4	59
2	1572
0	4
0	78
0	1565
0	1565
0	1597
3	1573
0	1573
0	1585
0	65
4	1516
0	3
0	1502
80	1580
0	1477
0	1356
0	0
9	693
546	1753
55	807
17	927
0	15
45	660
12	290
2	0
0	0
0	0
0	10
0	10
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	42
0	0
0	42
0	0
0	0
1	0
0	0
2	786
0	786
2	0
0	0
0	483
0	249
2	237
27	111
0	5
0	1
0	195
0	325
0	66
0	0
0	1
0	1
0	285
3	3
0	13
0	2
0	3
2	0
2481	476
7	36
2	453
35	17
0	0
0	0
2	1
0	0
0	0
0	0
0	0
19	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
3	47
0	672
1	563
1	18
0	8
0	2
1	665
0	618
1	5
0	9
0	9
0	6
2	1
0	2
0	263
0	261
11	258
0	258
41	415
0	81
0	415
0	258
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	24
0	24
0	12
8	10
0	0
10	6
0	739
0	609
0	74
7	715
0	777
0	678
0	2
1	2
0	0
1	0
0	27
0	2
0	22
0	0
0	3
0	3
0	0
0	0
0	0
0	5
0	2
0	11
0	10
0	10
0	15
0	9
1	3
0	5
3	5
0	0
0	0
0	0
4	15
0	0
35	121
0	60
3504	651
7	651
0	196
0	196
0	0
0	0
0	0
0	1
3	0
0	1
0	1
0	0
0	0
4	91
0	108
5	77
0	77
0	7
0	26
0	15
0	10
0	5
0	2
0	1
22	55
0	705
0	735
6	45
0	721
1	47
0	10
9	19
1	7
0	98
0	0
17	2
1721	45
12	11
10	22
0	0
0	0
2137	204
1	21
0	14
1	74
0	4
2	0
0	143
0	0
1	1584
45	1505
1	86
0	1567
1	233
0	14
4	14
19	5
26	14
0	0
0	0
0	0
0	0
0	0
0	7
0	7
0	5
4	7
1	1161
0	7
0	7
0	8
0	11
0	1159
0	23
110	363
0	757
0	7
0	28
11	86
7	538
0	0
270	21
0	770
2838	783
0	36
0	111
0	126
5	34
0	0
3	192
0	220
0	502
0	463
0	453
0	65
3	2
1	29
0	11
0	16
1	2
2	43
0	25
1	14
0	31
0	23
3	0
0	0
0	0
0	0
21	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	9
0	0
0	0
0	0
0	0
120	28
0	28
882	171
22	11
1	17
3	143
75	1
37	2
0	77
0	1338
228	1338
4	132
2	37
1	23
0	23
19	3
12	3
4	3
390	64
142	4
0	4
0	1
487	130
0	113
0	113
114	109
8	5
25	419
59	1571
0	130
11	1581
0	10
0	155
0	413
14	1568
1	292
10	3
0	1
2	352
0	1
0	1
3	2
0	0
0	66
0	186
11	1040
51	6
4	961
0	58
0	38
0	771
0	185
19	1007
0	62
4	6
15	9
40	43
0	0
0	0
25	31
0	0
0	0
0	9
8	32
0	107
0	75
0	0
0	0
0	0
1	2
79	557
0	290
0	349
23	22
12	230
40	188
154	41
0	0
4	320
1	338
19	341
180	355
1	37
0	65
34	47
0	18
1	3
0	6
0	2
1	1597
0	1
1	0
5	0
0	0
1	6
5	6
114	41
0	14
0	8
0	0
0	0
35	4
0	1
0	0
2	0
0	0
1	20
6	15
2	0
0	1
0	8
0	8
4	5
0	5
0	0
0	1
0	0
0	0
0	1
0	0
10	1
0	0
0	1
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	0
3	201
47	257
0	173
9	156
32	173
26	123
0	256
2	25
1	0
0	55
1	55
0	45
1	2
0	0
0	0
0	0
1	3
0	2148
10	3596
0	3614
12	2397
0	1499
1	122
52	168
0	33
0	0
0	34
2	82
2	19
0	24
0	41
0	30
1295	3210
0	667
0	667
8	1511
0	1581
3	1081
6	1115
22	278
5	12
0	0
0	1
1	12
0	0
0	0
0	0
5	33
3	0
0	32
0	33
0	0
0	0
11	41
0	0
0	0
0	0
0	0
0	0
1	368
3870	1172
0	195
3	609
2	1042
6	764
0	0
2	1014
0	1016
6	930
1	8
1	8
13	701
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
163	2
0	0
0	0
4	4
0	6
0	6
0	0
2	481
6	1829
2	1720
0	386
32	40
21	66
0	0
0	0
942	188
0	89
0	184
48	1116
113	3067
249	7747
2	5301
28	2292
2	1301
0	15
2	291
0	13
2	12
0	1
57	34
0	2268
0	2352
2	134
0	0
1	81
0	0
13	1
413	1553
35	1018
4	1541
0	1326
18	514
2	89
2	32
1	269
0	34
0	13
4	5
0	4
2	3
9237	549
15	38
19	487
34	2
447	149
17	295
0	281
0	3
3899	131
76	0
2098	6039
6	5265
5	1622
18	653
8	1290
0	0
6	1190
10	1189
0	961
4	1018
1	692
2	45
5	8726
2	5707
0	6964
2	2609
39	7559
0	5831
0	4588
0	5882
0	5293
0	6681
4	2905
0	1957
2	1236
0	923
258	170
1	0
0	5957
54	4968
988	7646
3	298
20	14
12	145
45	6139
10	5894
25	2226
57	11
0	5027
0	0
0	0
0	878
0	144
0	227
0	172
0	2886
0	117
0	2887
72	2883
0	144
0	2886
0	87
0	2887
0	227
0	2886
0	1999
0	1483
0	145
30	3
0	0
5	534
21	901
0	640
0	2
3	170
3	167
15	29
2	57
4	0
0	0
430	113
0	34
4	2
2	0
0	0
0	31
0	21
0	20
1	32
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	3
0	0
0	0
10	0
3	2
0	2
0	2
1	2
7	2
0	0
0	0
0	0
1	0
145	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
42	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
1	0
3312	580
5	580
734	0
0	0
0	0
13	163
130	163
322	622
2	575
0	540
0	0
131	2253
102	12281
0	12217
3	230
2	360
3	150
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	4
0	0
0	0
0	0
0	0
2	0
135	6080
0	5799
70	2991
1	302
8	51
1	280
172	1398
31	2402
76	2333
70	2399
153	940
2	157
30	910
21	37
3	2984
0	3334
0	3340
0	3266
0	3279
0	3061
1	1549
0	2721
14	75
4	0
10	506
0	269
9	136
0	82
9	0
82	3
0	0
0	0
33	0
0	0
1	0
32	13
0	3931
0	3922
0	702
1	2476
6	51
0	207
0	275
37	123
0	15
0	19
1	20
0	14
0	7
2	7
0	0
21	16
0	16
0	0
0	0
0	0
0	0
0	2
1	26
0	0
0	38
0	1
0	127
6	137
68	21
2	20
0	123
0	15
0	26
0	5
0	16
0	6
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	2
1	0
7	1814
0	1822
13	1845
0	1810
0	1851
0	1785
11	1830
1	225
3	33
0	24
0	2
1	9
4	9
27	1968
0	1879
73	499
2	60
13	1420
77	57
0	16
0	251
0	176
0	103
141	970
1	81
2	77
0	144
0	45
0	0
3	1681
0	390
0	1105
2816	3325
44	2329
0	41
0	101
38	829
0	7
0	28
44	17
0	11
0	8
5	3
1	10
0	30
0	34
2	10
1	390
2	5
0	5
20	21
0	0
20	20
0	2
0	41
0	14
0	3
0	0
18	20
3	2
0	5
1	3
0	0
0	4
0	3
4	14
0	4
0	4
0	5
0	132
1	86
0	134
3	129
0	18
0	16
0	54
11	126
0	1
0	127
12	17
21	24
1	15
0	7443
0	5888
45	6240
13	1349
11	2105
6	7602
2	836
0	402
5	2047
0	1233
1	3018
4	123
0	4
9	5
0	0
77	4
13	4
0	3
8	0
0	0
0	0
8	1
0	45
0	723
0	720
0	718
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	77
0	208
0	190
0	163
8	136
0	32
2	5
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
6	3068
3	3161
66	2921
0	85
0	505
135	1136
4	0
0	0
0	0
3	2478
1	2478
3	1276
31	1371
3	199
5	0
0	0
0	0
93	1
0	0
0	177
0	116
0	155
5	162
0	175
0	0
64	74
30	4
1	192
0	9681
19	9131
0	8999
0	4914
26	9408
1	4757
2	4764
0	4105
0	2117
20	748
3	2729
2	102
95	104
1	97
0	6
0	5
1	19
8	25
0	2
1	7
0	8
0	0
15	0
121	353
6	309
0	111
0	56
0	56
4	16
0	0
0	105
0	109
0	107
0	11
0	11
0	10
0	1
0	0
0	0
0	1
0	3
1	2
422	53
0	12
0	0
1	1
0	1
0	0
0	0
5	0
0	0
0	0
128	29547
212	11921
93	30231
15	29747
9	29571
6	20249
41	107
14	292
21	271
9	66
5	6
7	2558
0	2558
0	1906
2	31
129	1831
3	15
6	1819
1847	5245
0	864
0	644
4	1628
4	1585
34	1642
5	1295
2	236
8	4212
7	1982
0	8709
28	7786
2	8652
19	3237
55	6340
4	202
33	2165
17	2818
5	437
10	1326
36	1414
2	901
3	134
84	327
37	428
1	67
0	1306
0	1054
0	1280
0	891
29	53
6	61
47	143
13	14
9	8
968	0
144	176
0	0
0	0
0	0
1	3
0	4508
4	72
3	798
194	4623
0	24
116	5956
18	3584
8	2791
119	3337
37	1212
0	358
14	1214
5	807
0	3319
523	2191
3	719
38	937
1	214
2	35
2	795
12	311
0	0
12	0
8	678
65	735
0	45
38	61
0	4
2044	0
265	562
0	13
0	13
2	9
3	11
0	0
1	0
1	133
0	52
0	3
0	129
0	0
0	56
0	56
0	2
2	1
4	185
0	175
7	156
91	264
15	58
2	44
24	21
2	25
4	30
2	14
21	7
0	0
0	1930
3	1882
136	50
20	221
87	500
19	44
55	69
0	16
1	16
2	7
0	13
0	10
2	347
0	328
324	575
6	296
0	337
2	135
0	81
0	61
0	17
0	26
26	104
26	571
1	571
7	0
0	0
0	0
0	2549
0	2252
19	1083
237	3668
15	863
136	1174
3	7442
4	8766
56	1744
0	7423
0	7988
10	5463
0	626
0	415
0	336
2	339
0	488
21	84
1	89
0	4
40	69
14	279
0	0
2	90
4	375
0	41
769	361
0	0
0	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
25	41
644	845
2	646
4	212
61	140
99	190
4	0
0	221
27	792
16	1025
2	308
1	235
4	919
24	818
10	419
3	70
0	61
2	23
0	568
0	93
1	128
0	45
0	35
40	48
3	6
0	3
0	4
3	10
31	4
3	0
5	3
0	7
0	11
0	119
0	11
0	119
0	7
0	11
0	11
0	11
0	11
0	11
0	72
0	5
40	1880
1	1759
107	1847
570	3075
6	756
0	19
0	14
0	9
5	14
0	1
0	8
0	6
0	6
0	6
0	3
0	3
0	122
0	479
65	826
0	753
0	58
41	532
0	0
40	523
0	4
0	14
0	50
0	53
1	1
0	4
1	6
0	4
4	0
44	53
0	0
0	0
0	3
0	0
0	449
2	448
0	449
0	433
0	8
0	2
0	4
0	3
2	2
24	1
0	43
0	24
0	27
2	730
0	27
0	107
0	813
4	3
1	181
0	63
0	60
0	242
0	756
0	6
0	26
0	804
0	60
0	52
0	28
0	801
37	758
0	30
24	746
0	12
4	301
0	41
321	332
0	2
0	202
1	202
0	0
8	14
22	2713
93	12889
7	12554
68	8498
1	9961
1	6914
0	1026
0	1195
0	0
0	0
0	0
359	808
0	808
0	5
0	4
0	2
0	22
0	26
0	0
0	0
0	0
0	0
1	3
0	0
0	3
0	100
0	100
0	0
0	0
0	0
0	0
0	244
0	2
0	243
8	243
16	1848
0	0
0	0
47	371
0	189
0	382
1	10
0	4
1	978
1466	2624
11	2480
7	122
0	90
1	846
83	72
4	829
0	154
0	815
2	788
0	9
0	24
0	15
0	55
3	4
5	24
0	0
0	0
0	0
0	0
0	0
0	0
19	25
5	15
0	399
1	700
0	694
0	0
0	379
0	265
0	0
1	0
33	0
35104	30133
256	27426
13	4193
0	1409
8	1060
0	1374
0	1232
4	1273
2	1261
0	1240
2	1272
2	1033
1	239
1	103
1	84
4	42
0	71
5	36
0	0
0	9
198	9
13	444
0	444
3	201
0	122
0	19
0	15
2	32
0	20
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
