UniqueCount	AmbigCount
0	3
0	3
0	0
0	0
1	6
15	15
0	15
1	15
0	2
0	10
540	401
0	335
2	303
99	129
0	71
0	129
0	96
0	0
3	25
0	25
0	22
0	0
0	0
1040	432
8	0
6	731
300	69
0	706
0	0
3	17
0	46
0	46
0	46
0	0
0	2
0	2
0	0
0	0
0	0
0	0
14	0
12	4168
0	4192
6	3292
25	3673
22	4337
0	7
0	0
5	0
0	0
458	167
34	165
2	83
3	69
0	2
2	0
8	244
510	1280
0	1194
64	1126
0	78
14	2
50	85
0	229
165	283
5	4
3	18
12	2
0	0
0	0
1	16
2	2
0	0
14	902
0	2070
0	2071
25	45
0	6
0	73
31	59
1	29
1	129
0	3
0	0
4	0
1	0
26	1290
145	646
0	668
0	1279
0	627
0	1171
8	1145
0	1145
0	0
0	5
1	7
0	7
0	116
1	3
0	0
0	20
0	45
0	2
12	8
47	54
0	2
1	10
0	10
0	3
0	831
2	2
6236	5701
4	217
0	1557
2	430
6	927
0	116
2	3205
2	474
2	12
13	535
3	258
1	971
3	206
0	31
258	1183
1	9
193	616
13	218
0	275
3	50
3616	1688
13	657
821	1598
5	130
10	24
575	82
0	82
0	0
9	0
0	0
831	663
0	95
1	4
19	721
0	1
5	355
27	96
0	44
8	0
31	329
0	0
1	5
0	0
0	0
0	0
0	0
0	0
1	502
0	1688
3	643
22	1018
0	1063
0	821
8	870
0	906
103	4180
1	1027
0	786
1	2919
0	694
1	532
0	574
0	584
0	154
1	378
0	4
0	126
2	160
0	79
0	128
0	28
0	29
0	7
0	37
0	79
0	339
1	276
0	27
2	9
1	30
0	195
3	83
0	57
22	89
0	89
5	1
0	0
10	0
0	0
12	3831
11875	7905
10	986
16	384
9	3710
9	649
1	2043
146	2231
23	876
0	37
0	111
0	172
0	46
2	40
1	2
2	46
2	80
1	12
39	52
27	50
2	1736
420	1745
0	212
0	188
0	101
16	9
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1642	291
4	243
3	28
16	11
0	0
0	0
0	0
0	3
0	0
0	3
0	0
2	6
28	16
6	12
0	4
0	0
0	0
0	1
0	0
0	89
0	15
0	104
0	104
0	23
0	27
0	89
1	24
0	7
16	33
0	0
0	6
0	3779
65	3779
0	2534
0	1738
0	1730
2	844
41	976
11	770
9	136
47	63
19	3596
9	1541
3	1490
0	10
96	5322
1	1854
18	4579
2	2901
1	1402
0	2755
0	1397
0	1764
0	468
4	297
0	12
0	14
0	12
0	11
0	6
0	86
0	10
0	14
0	1107
0	1074
0	1072
0	1104
0	122
0	85
0	105
0	94
0	53
0	65
1	45
0	9
0	7
3	47
0	38
1	4
0	31
0	1
2	0
0	210
0	239
24	51
15	115
2	105
0	53
1	51
8	61
31	0
5	7
0	0
0	0
0	12
0	12
1	6
0	0
0	0
0	0
0	31
0	31
0	31
41	3
5	31
5	33
0	0
1	0
1380	5284
0	5237
147	4664
0	93
3	34
547	1332
0	51
0	59
0	18
0	198
0	12
10	1189
1	0
2	1822
0	1818
0	1818
28	156
4	1915
1	260
0	100
0	53
0	72
0	1812
0	1911
0	1801
11	63
0	1887
0	1871
0	1808
0	40
5	1849
0	5
0	59
0	1830
0	1838
0	1865
2	1845
0	1845
0	1836
1	46
0	1795
0	2
0	1784
37	1820
0	1680
1	1527
0	0
27	1237
982	2746
66	1332
17	1380
4	46
46	899
6	354
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	23
0	0
0	0
1	0
0	0
1	911
0	908
0	0
0	1
0	690
0	311
1	259
8	126
0	7
0	3
0	351
0	425
0	136
0	0
0	2
0	2
0	321
0	4
0	15
0	4
0	1
0	0
5552	1020
25	80
11	982
44	44
2	0
0	0
9	3
0	0
0	0
0	0
0	0
19	15
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	38
0	785
1	658
4	25
0	13
0	6
0	771
1	725
9	6
0	8
0	17
0	4
2	2
0	0
0	264
0	264
3	227
0	253
78	412
0	73
0	412
0	253
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	34
0	34
0	27
3	12
0	1
1	9
0	767
1	665
0	90
10	739
0	821
0	717
0	0
1	0
0	0
4	0
0	37
0	4
0	35
0	2
0	3
0	3
0	0
0	3
0	0
1	2
0	3
0	23
0	19
0	17
0	18
0	7
10	9
0	3
0	2
0	0
0	0
0	0
1	16
0	0
17	83
1	60
6362	1061
6	1061
0	79
0	79
0	0
0	2
0	0
0	0
7	0
0	1
0	1
0	1
0	0
17	375
0	462
4	296
0	365
0	54
0	168
0	98
1	107
0	64
0	35
2	7
21	53
0	705
0	741
5	41
0	722
0	42
0	4
2	15
4	11
0	98
0	0
19	1
2296	30
14	6
11	13
0	0
0	0
2291	210
0	29
4	5
0	71
0	0
2	0
0	147
0	0
5	2432
100	2263
4	145
0	2398
12	354
0	8
2	8
20	1
14	6
0	0
0	0
0	0
0	0
0	0
1	10
1	13
0	2
1	9
3	801
0	9
1	12
0	3
0	6
0	797
0	18
44	182
0	501
0	6
0	29
6	81
6	732
0	0
448	28
0	1072
3054	1078
0	61
0	141
3	148
2	32
0	0
1	300
0	341
0	912
0	836
2	805
0	113
0	3
1	34
2	14
3	22
0	11
1	78
0	26
4	4
1	76
0	52
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	10
0	0
0	0
0	0
0	0
62	18
0	18
1780	306
31	14
0	73
0	221
81	4
51	4
0	88
0	1769
346	1770
4	245
5	57
1	35
0	37
16	1
12	3
2	3
299	48
230	11
0	11
1	0
681	200
1	166
0	166
38	57
7	2
24	544
68	2074
1	180
10	2085
0	9
1	213
1	534
19	2071
1	376
2	1
0	2
1	480
0	2
0	2
0	1
0	0
2	118
0	326
7	1770
98	3
8	1552
0	73
0	40
0	1217
0	262
10	1636
0	110
4	27
2	4
21	28
0	3
3	2
30	7
0	0
0	0
0	65
18	59
2	111
0	53
0	5
0	0
0	0
0	0
66	431
0	224
0	241
9	9
10	206
43	156
163	52
2	0
4	295
2	331
17	345
179	343
2	76
3	98
10	36
0	10
5	7
0	8
0	0
0	2203
0	0
0	0
0	0
0	0
0	8
0	3
118	45
0	22
0	7
0	2
0	0
26	9
0	0
0	1
1	2
0	0
1	19
5	12
6	0
0	0
0	11
0	11
1	9
0	6
0	1
2	0
0	0
0	0
0	0
0	0
3	1
0	0
0	2
0	9
0	1
0	1
0	9
0	2
0	1
0	2
0	0
17	176
42	223
0	146
5	142
29	149
33	102
0	220
0	23
8	0
0	42
1	43
0	37
0	3
0	2
0	1
0	0
0	0
10	3093
16	4785
0	4798
21	2977
0	1884
4	185
75	292
1	87
0	7
2	69
5	205
0	55
0	48
1	55
0	19
2790	6438
1	1171
2	1170
9	3257
0	3223
2	2183
5	2230
13	582
5	11
0	1
0	0
2	10
0	0
0	0
2	0
8	65
0	0
0	64
1	62
4	0
0	0
2	9
2	1
0	0
0	1
0	0
0	0
0	355
4677	1623
0	345
1	922
9	1432
13	1043
14	0
4	1378
0	1373
1	1241
0	7
1	9
14	882
0	0
0	0
0	0
0	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
127	4
0	0
0	0
1	2
1	2
0	2
1	0
9	952
9	2946
9	2713
2	870
40	106
49	165
0	0
0	0
1031	197
0	89
1	191
35	1103
208	3466
375	8287
3	5859
25	2427
0	1409
0	25
1	310
0	25
0	16
0	1
38	26
3	2221
0	2300
4	105
0	0
9	105
0	0
7	6
316	2230
17	1068
6	2197
0	2036
5	608
2	114
0	52
0	460
3	47
0	61
0	17
0	14
1	7
11389	767
25	73
13	683
32	4
412	179
17	390
0	369
4	1
5369	195
88	1
3673	9489
24	8082
4	2471
38	955
15	2238
1	0
15	1343
19	1340
1	1010
6	1107
6	856
3	51
9	12952
6	8651
0	10443
3	3219
33	10837
0	8679
0	6893
0	8709
0	8089
0	10109
0	3742
0	3041
1	1886
1	1561
256	286
0	0
0	8788
129	7341
1714	11607
1	417
28	20
16	230
127	9124
18	8667
22	3400
25	3
2	7515
0	0
0	0
0	1567
0	279
1	525
0	351
0	3712
0	225
0	3715
181	3711
0	280
0	3713
0	165
0	3715
0	525
0	3712
0	3105
0	2239
0	256
13	2
3	0
7	595
28	976
0	613
0	5
2	226
5	217
15	38
5	88
7	0
0	0
301	48
0	25
0	0
0	0
0	0
0	54
2	36
0	24
3	52
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	2
4	2
0	3
0	3
0	3
0	3
2	7
0	0
0	0
0	0
5	0
168	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
3	5
3	0
3147	649
6	649
1231	0
0	0
0	0
4	64
80	64
384	601
10	569
0	509
0	0
129	2416
332	22880
0	22721
1	360
0	800
10	378
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	0
122	5702
0	5419
57	2783
3	209
13	35
1	328
184	1370
44	2194
55	2073
111	2139
120	835
3	171
31	815
15	39
4	3218
0	3495
0	3499
0	3414
2	3410
0	3315
0	1592
0	2955
6	64
1	0
12	537
0	377
17	156
0	80
0	0
134	4
0	0
0	0
5	0
0	0
3	0
16	7
0	5428
0	5413
5	1082
0	3591
0	96
0	498
0	616
17	318
0	25
0	52
0	42
1	30
7	16
2	14
8	0
14	17
0	17
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	51
0	2
0	180
2	183
39	33
2	31
0	169
1	20
0	28
0	10
0	17
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	2495
0	2531
39	2610
0	2498
0	2622
2	2455
11	2507
0	572
1	110
0	40
2	5
1	3
6	3
9	2404
0	2313
69	474
0	38
34	1774
22	44
0	7
0	279
0	244
0	129
148	1328
4	128
0	162
0	251
1	51
0	0
6	1577
1	306
1	950
4608	3789
21	2525
0	43
0	139
39	953
0	8
0	51
18	44
1	13
1	17
0	5
2	8
3	54
0	53
8	11
0	445
1	4
0	4
25	43
0	7
9	31
0	10
3	53
1	16
1	3
0	1
51	23
0	7
0	8
0	3
0	1
1	3
0	3
1	14
0	2
0	3
0	4
0	223
2	136
1	220
0	219
0	20
0	19
0	69
27	219
0	0
3	216
5	16
16	19
0	19
0	9178
0	8164
43	8517
23	2099
25	3414
18	9443
0	1368
1	661
7	3287
0	2021
0	4889
4	215
0	3
5	6
0	0
55	2
14	2
0	2
21	1
0	0
1	1
2	1
0	47
0	926
0	925
0	907
0	38
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	126
0	246
0	234
1	214
3	188
0	38
3	3
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	1
9	4324
1	4511
115	4235
1	70
1	941
239	1365
1	1
0	0
0	0
4	3095
0	3095
3	1520
47	1743
1	273
0	0
0	0
0	0
88	2
2	2
0	40
0	24
0	35
0	37
0	40
0	0
45	43
24	11
2	277
0	11604
27	10922
1	10809
0	5667
29	11340
2	5676
4	5682
0	5042
0	2532
21	863
0	3176
0	125
130	138
1	129
0	9
0	16
2	31
8	39
0	5
0	10
0	6
0	0
14	1
80	186
8	159
2	50
0	20
0	19
0	4
0	0
0	68
0	74
0	58
0	7
0	19
0	18
0	1
0	3
0	0
0	2
0	0
0	1
380	23
2	1
0	0
0	1
0	1
0	0
0	0
2	1
0	0
0	0
260	32924
153	14280
175	34011
15	33122
23	32926
4	23979
25	81
27	333
30	312
13	85
1	3
9	4251
0	4251
0	3351
2	37
293	2495
1	14
2	2483
2567	8830
3	1461
0	1220
3	2997
8	2898
63	3066
15	2162
9	452
12	6654
8	3055
0	11954
29	10426
4	11848
46	3667
115	8824
11	267
84	3347
43	4301
6	704
23	2000
64	2149
0	1252
10	146
64	315
51	457
0	109
11	1755
1	1379
0	1726
0	1178
4	73
7	90
86	194
1	9
11	2
1412	0
95	91
0	0
0	0
0	0
0	0
0	4633
5	129
12	914
319	4785
0	35
88	6164
12	3693
18	2920
96	3465
53	1414
1	389
13	1353
10	930
5	3566
364	2257
3	851
34	960
5	221
3	33
0	831
4	324
0	0
6	0
0	611
68	698
1	25
55	95
0	8
2991	0
187	294
0	26
0	24
1	21
14	21
0	0
2	0
1	226
2	124
0	3
1	223
0	2
0	122
0	130
0	2
0	5
2	216
0	194
12	164
148	250
27	57
1	38
32	33
5	18
26	24
9	14
20	6
0	0
0	2680
3	2566
92	108
26	466
200	923
55	91
30	71
0	19
3	18
2	11
0	12
0	5
3	576
0	509
365	810
21	493
0	522
5	199
0	120
0	82
0	7
0	30
16	76
41	366
0	366
4	0
0	0
0	0
0	2570
1	2243
21	1113
316	3815
24	895
84	1221
3	7116
2	8379
121	1792
0	7049
1	7723
22	5412
4	676
0	442
1	330
4	323
0	494
16	62
0	89
0	11
30	54
4	188
0	0
0	151
12	679
1	44
1337	645
0	0
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	25
834	1337
5	1044
9	306
50	201
53	104
13	0
0	137
27	835
15	986
10	327
0	211
4	904
30	820
4	405
2	42
0	53
10	26
0	613
0	95
4	154
0	57
0	50
19	28
3	2
0	4
0	4
8	23
16	2
8	0
0	2
0	5
0	5
0	50
0	5
0	50
0	5
0	5
0	5
0	5
0	5
0	5
0	120
0	5
56	2968
3	2673
161	3077
1064	5193
2	1271
0	26
0	19
0	10
1	17
0	0
0	2
0	11
0	16
5	16
0	8
0	2
0	212
4	613
108	1152
0	1083
4	79
69	830
0	4
18	809
0	14
0	24
0	111
0	118
0	1
0	0
1	0
0	0
0	0
27	35
0	0
0	0
0	0
0	0
0	349
2	342
0	352
0	312
0	1
0	1
0	4
1	2
0	2
19	5
0	137
0	71
0	83
2	1438
0	87
2	292
0	1667
15	8
0	364
0	178
0	165
0	587
7	1495
0	18
0	74
1	1643
2	191
0	155
0	88
0	1642
18	1417
0	72
8	1424
0	13
5	344
0	49
297	370
3	0
0	174
0	174
0	0
4	6
45	3142
199	18055
9	17591
41	11779
1	13961
0	9522
0	1131
0	1267
0	0
0	0
0	0
393	1097
0	1096
2	5
0	4
0	1
0	33
0	40
0	0
0	0
0	0
0	1
3	1
0	1
0	0
0	74
0	74
0	0
0	0
1	0
0	0
0	322
0	9
0	320
0	320
9	1026
0	0
0	0
67	626
0	310
1	501
0	6
0	5
7	1260
2277	3680
15	3400
5	224
0	125
0	1323
64	76
6	1279
0	274
0	1239
2	1262
0	24
1	57
1	31
1	113
1	7
5	36
0	0
0	0
0	0
0	3
0	0
0	3
14	3
12	9
0	414
0	868
0	870
0	2
0	524
0	446
1	0
1	11
21	0
35637	29863
301	27763
10	3491
0	1512
9	1092
0	1451
0	1360
0	1317
0	1406
0	1371
0	1430
7	1091
0	347
0	156
