UniqueCount	AmbigCount
0	165
0	7
0	521
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
4	17
0	5
0	12
0	6
0	4
0	10
269	16
54	367
3	9
0	7
327	18
0	5
1	76
5	8
0	1
23	34
0	1
10	20
0	13
4	736
1	497
3	512
0	511
0	448
0	310
58	32
1	0
0	165
0	21
0	11
0	21
0	6
0	19
0	6
0	8
0	10
9	19
0	5
0	5
0	0
0	141
0	75
0	77
2	78
0	34
3	29
6	27
0	45
0	29
7	16
0	24
3	15
5	0
1	5
0	21
0	0
0	0
0	0
0	11
39	381
0	12
0	0
0	6
1	27
1	29
27	36
0	16
0	21
0	35
0	10
0	0
0	16
0	13
0	5
0	6
0	9
0	7
40	6477
237	15992
4	13731
0	0
4	2912
0	3
1992	20335
10	5275
0	0
0	0
0	9
172	1440
0	5
0	0
11	20
0	17
0	20
0	20
0	14
0	19
0	32
2	26
0	19
0	19
3	47
0	18
0	18
0	19
0	13
0	22
0	28
6	2
0	8
16	8
0	14
0	0
1	0
0	6
0	2
0	2
0	1
0	1
0	0
0	6
2	67
0	9
10	9
0	1
16	6
0	4
3	13
0	5
0	8
19	247
16	98
1	328
7	10
2	249
0	16
0	252
0	60
1	156
0	10
0	20
0	34
0	26
0	204
3	184
0	4
0	26
2	201
2	35
1	166
0	35
0	8
0	63
0	30
2	9
33	7
2	3
11	3
0	38
0	13
0	35
0	0
0	0
0	0
5	5
0	0
0	0
0	0
0	0
0	2108
0	2108
0	0
0	2108
0	2
0	2
0	2
0	2
0	1
0	2109
8	3
0	0
0	0
0	0
0	0
518	5898
15	4539
29	6067
0	0
14	196
171	30
133	276
21	279
13	13
0	44
12	1
11	134
1	77
1	80
0	4
0	14
0	60
0	60
3	60
1	0
113	943
216	919
57	669
24	486
1	4455
0	2671
1197	4451
0	3
0	0
21	7371
0	6959
0	6658
0	7070
0	27
9	196
6	60
9	2
32	17
82	4866
0	92
10	142
10	141
0	138
4	1
0	55
2	76
4	1
106	0
5	1452
6	1466
8	1633
0	1562
46	1236
0	1474
4	1418
0	107
2	719
3	400
0	229
2	234
0	86
2	42
2	46
1	28
0	6
0	5
