UniqueCount	AmbigCount
0	8
13	16
0	8
0	5
0	1
0	1
0	0
47	7513
308	8122
3	6404
0	7513
10	3496
3	2814
6	1565
0	457
3364	0
2	30
0	13
37	34
3	11
0	10
29	5
7	3515
8	3786
0	3541
4	2299
84	2099
5	1757
4	1642
5	111
0	1207
9	917
0	91
0	209
0	474
1	293
21	281
0	15
7	103
1	74
12	128
22	16
0	0
1	0
0	19
0	11
0	19
0	19
0	0
0	19
0	0
0	4
7	1467
20	1618
2	1227
0	876
0	9
2	44
4	92
1	5
16	127
0	56
34	9
0	30
0	0
0	0
1402	3352
91	774
31	334
34	1881
69	1594
3	4193
0	6758
0	6753
0	5286
2	2914
15	1864
2	5800
0	7023
0	5296
120	4155
47	2814
6	4825
0	6724
0	5317
0	4662
0	4424
0	5189
0	1195
5	327
8	449
2	3209
0	563
0	727
0	564
3	314
0	420
0	888
0	30
0	198
1	1456
6	627
2	669
0	1128
7	952
1	946
0	13
0	3
0	377
0	894
0	674
3	322
2	394
1	300
0	152
0	131
0	191
0	122
0	8
0	12
1	9
0	0
32	2
15	773
2016	911
4	163
35	0
10	2934
128	3157
0	2235
0	279
0	225
4	247
0	43
0	37
0	0
0	2
0	5
0	8
0	8
4	8
0	0
0	0
0	0
0	0
1	0
166	16977
1656	16754
57	16732
334	16828
213	677
6	139
0	0
2	2657
67	3143
23	2372
48	1945
8	3372
0	2415
0	2050
4	2714
0	2414
1	677
5	1127
2	157
4	94
2	147
9	180
0	888
3	39
6	213
0	7
2	35
0	1860
38	1850
28	1855
0	1864
0	28
0	28
6	1744
30	1677
0	626
3785	5100
16	3559
51	4192
87	153
52	1538
2	384
0	10
131	192
0	33
0	34
3	36
0	9
9	8
0	0
0	0
3	9
6	6
3	6
3	15
3	1420
65	4784
2222	6186
6	129
68	305
0	2
17	9
107	5174
1	3913
138	4859
38	258
36	3198
86	2029
1	7
0	2
4	8282
45	6003
1	7896
0	6665
4	7897
0	37
1	400
8	1223
0	1
0	1
5	0
5737	10794
46	9504
6	1360
756	295
4	17
34	170
0	0
0	0
0	0
227	0
0	814
0	843
0	773
0	843
3	794
1	807
0	808
19	111
0	13
3	679
1	18
1	521
6	105
0	14
0	30
0	840
5	359
0	19
0	786
1	709
0	2
0	6
1	736
0	20
0	3
0	4
0	39
4	313
6	254
12	290
0	73
3	64
0	1
0	5
0	3
0	5
0	3
0	2
0	2
0	2
0	0
1	1
20	2059
0	2065
14	1663
0	1685
0	1607
0	1261
0	1260
0	1260
0	628
0	24
22	431
18	3252
0	3191
5	506
58	368
10	16
0	4
0	4
80	1363
0	1035
1	183
4	623
1	910
3	929
0	1094
0	1183
1	1166
0	1091
8	30
1	53
1	27
0	5
3	80
0	4
0	7
3	34
2	68
12	377
23	106
5	18
20	25
197	890
4	0
66	117
10	1
0	7
16	366
12	64
2	279
0	165
38	2712
1	2638
0	2308
2	1205
5	24
2	401
4	164
0	52
6	293
3	86
0	45
0	168
3	273
11	197
0	191
10	77
2	0
66	11792
3	10492
84	12283
10	1051
4	2969
4	959
3	1502
2	518
1	62
14	155
16	0
0	0
0	0
2	0
0	0
31	298
7	221
1	13
2	81
17	106
2	2
0	0
0	0
0	0
0	0
0	0
34	24
0	0
0	0
21	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	53
0	1
0	1
0	0
0	0
0	0
0	0
255	2592
0	136
6	34
0	24
1	24
4	15
0	2448
1	29
0	1856
0	66
1	128
2	80
0	120
0	85
0	184
0	162
0	101
0	53
0	32
0	91
0	11
0	2263
2	117
4	1256
9	1712
0	45
48	39
29	1
7	2
10	1247
23	1345
72	2070
2	2404
3	1192
276	1068
8	1002
6	2073
9	1889
74	1904
25	1827
33	637
11	1338
0	1
7	0
1	0
293	1
0	0
0	1
2	0
4	1
1	1
0	174
5	153
25	191
0	13
167	55
5	24
51	73
0	96
125	61
4	51
2	14
2	0
78	1
0	1
27	1
158	6652
0	1012
70	9855
2	3250
4	37
29	6677
13	2121
45	5061
3	911
64	2926
0	3141
0	2229
0	2144
7	456
4	115
0	34
0	26
0	28
0	0
0	26
0	26
0	26
0	23
1	21
0	9
0	11
0	0
0	0
41	1409
0	1318
15	801
1	121
3	45
2	4
2	8
0	91
0	149
24	49
1	1
5	35
30	0
0	53
0	53
3	18
0	4
17	31
1	11
5	19
0	14
0	283
1	424
17	428
1	424
4	289
75	1139
0	775
4	126
0	124
46	312
41	480
0	791
0	47
7	192
0	0
5	67
0	0
5	0
1	783
0	823
0	6242
5	6027
0	6574
2	6240
1	1121
0	6531
0	1058
2	316
0	242
5	329
13	5915
4	109
5	5474
6	1116
67	1262
0	218
2	223
2	24
46	61
18	21
0	0
0	0
0	1
61	11
0	10
3	0
0	0
0	0
3	0
0	0
7	7
0	7
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
4	0
8	8
0	0
69	0
0	0
677	4380
0	4380
0	4325
0	299
2	64
1	208
84	3147
5	0
139	168
8	149
0	20
0	85
0	20
1	8
0	1
0	0
7	0
1077	4956
1	4956
493	2076
295	2074
134	41
51	592
0	259
0	111
0	24
0	668
0	307
12	50
0	393
0	339
0	141
0	342
0	351
0	80
0	81
0	115
0	113
0	367
5	52
0	3
0	104
0	82
17	0
0	0
0	0
0	51
0	65
0	48
0	60
0	23
0	1
0	0
0	15
0	0
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	15
0	14
0	0
0	0
0	0
0	0
0	0
9	7
0	0
0	0
0	0
8	3
0	2
0	2
1	6
0	1
1	6
0	0
2187	110
1	101
2	11
4	0
1	3
5	1254
1	1674
0	1766
0	1704
0	1547
1	1681
8	1633
13	1554
5	1501
0	1730
1	1551
0	1641
0	1647
1	1420
1	1481
0	1479
4	34
4	1206
0	432
16	1179
4	102
0	91
11	778
0	420
4	267
9	175
0	21
0	483
3	486
1	464
1	480
3	479
1	502
0	473
0	453
0	16
1	21
3	1745
1	1642
2	1871
0	1714
0	1659
1	1727
0	1726
0	1739
2	1733
1	611
0	25
0	0
1	1
23	30
5	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
52	92
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
0	67
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	140
0	133
0	435
2	488
0	470
5	297
1	8
0	1
2	4
0	220
3	8
0	14
0	14
2	144
0	130
1	142
0	8
0	7
4	29
3	2
1	1
0	18
0	7
0	19
0	118
0	6
5	25
0	12
0	125
2	12
1	59
0	130
1	11
0	116
2	11
1	20
0	42
0	104
0	2
2	11
62	141
6	5
0	0
0	123
0	133
0	36
0	46
0	13
12	0
0	115
0	0
0	35
0	61
0	0
0	0
0	11
0	98
0	62
0	91
0	6
0	0
0	2
0	1
0	5
0	0
0	1030
7292	4134
59	4043
8	3849
5	2795
13	2366
0	1065
10	1052
10	7
57	15
18	172
0	13
3	2
29	153
0	0
0	0
2	8
0	3
1212	3681
1	18
61	3634
9	906
19	23
1	4
0	7
0	0
316	0
0	6643
0	6769
0	6284
0	6281
18	6280
0	5540
0	5508
0	6768
0	2932
0	7
1	0
12	41
2	0
0	0
20	37
0	0
0	0
0	19
1	9
0	1
0	1
0	0
0	0
0	0
0	15
0	17
0	11
0	0
0	17
0	3
6	9
0	15
5	10
0	7
0	0
0	0
3	180
0	207
0	204
22	226
1	194
0	206
0	205
0	155
0	103
0	70
1	106
0	76
0	68
0	88
0	85
3	5
2	25
0	22
0	11
0	11
0	4
9	160
0	197
0	213
0	214
0	214
0	196
0	222
0	213
0	214
1	202
0	214
0	214
0	214
0	214
0	205
0	124
0	162
1	39
3	8
0	18
0	4
0	12
0	0
0	12
0	13
0	7
0	13
0	7
0	0
1468	292
3	98
9	47
11	8
0	16
2	0
10	0
0	1
0	1
0	0
0	1
98	1060
3	273
7	256
0	221
26	674
22	256
3	336
0	159
6	2132
13	2103
0	118
1	34
0	82
0	52
448	8
0	8
357	419
4	0
11	388
23	2820
0	180
2	161
59	106
1	12
9	3317
0	1209
585	4453
23	1945
0	175
4	390
2	254
0	29
7	251
6	151
8	88
10	18
0	0
0	0
0	9
0	0
0	0
10	42
4	0
82	899
178	567
172	1215
388	1370
21	295
15	723
16	669
8	689
3	686
4	832
14	388
1	279
18	37
0	227
0	125
0	36
0	0
0	0
0	0
0	2
0	0
0	0
0	0
19	0
3	0
20	0
3691	291
36	292
1	32
4	0
0	66
0	118
0	118
0	118
0	105
3	4
13	4
3	2
0	0
7	1
0	1
0	0
0	0
0	62
0	62
0	0
0	0
0	1
0	0
1	9225
366	1210
358	21232
17	12496
609	20782
97	2636
12	18904
0	11585
70	2376
12	10806
0	0
23	0
34	43
6	3
0	38
3989	981
28	760
2	472
11	269
31	0
3	0
2	0
0	3
2	3
0	1
0	0
1	0
0	0
0	13
0	13
0	9
0	2
0	0
11	1877
4	1912
1	1545
0	14
0	476
2	531
0	17
25	809
0	16
2	79
2	10
8	9
4	8
0	30
20	380
15	344
0	2
0	14
4	8
55	69
0	1
3	1
1	0
1	0
4	0
2	0
3	0
0	0
1	0
8	0
0	0
5	215090
185	176883
4	183466
2	192332
353	134257
3	26243
0	30337
0	19955
4	11858
3	8838
17	4682
6	2794
16	2784
49	5847
70	6166
24	32
2	0
33	0
0	0
40	11
0	0
0	0
0	1
0	0
1	1
4	0
0	1
0	1
0	0
2	0
16	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
280	125
0	0
0	7
26	26
1	4
0	0
0	3
0	0
0	2
1	11
0	11
0	11
0	1
0	10
390	394
0	353
3	265
136	238
0	115
0	238
0	170
1	0
3	18
0	18
0	10
0	0
0	0
1258	657
12	0
12	765
256	158
0	702
0	2
1	34
0	45
0	45
0	45
1	0
0	5
0	5
0	0
0	0
0	0
0	0
3	0
12	3588
0	3618
6	2334
40	3074
35	3784
1	9
0	0
9	15
0	4
429	164
41	164
1	96
2	84
0	0
0	0
7	168
420	994
0	920
56	841
1	51
8	0
46	78
0	291
143	328
8	7
0	11
7	0
0	0
0	0
0	7
3	3
0	0
29	1154
0	1845
0	1852
17	53
0	6
1	68
23	91
6	24
3	151
0	10
0	0
3	0
0	0
29	1731
109	796
0	919
1	1724
0	785
0	1512
2	1458
0	1454
5	0
1	10
3	15
0	15
0	169
7	3
0	0
0	31
0	31
0	0
3	11
53	28
1	1
5	22
0	22
1	5
0	1563
11	3
6627	6953
6	387
0	1886
11	785
10	1510
1	178
3	3196
4	485
5	13
7	358
0	195
0	582
5	235
0	36
244	739
0	22
252	455
18	137
0	195
7	41
3487	2551
27	949
1050	2509
6	95
25	27
512	101
0	99
0	0
18	0
4	0
687	771
0	65
0	23
11	765
0	0
20	475
64	122
0	78
3	0
19	221
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	516
2	2691
1	760
13	1040
1	1304
0	610
2	737
9	789
201	5183
0	1042
0	707
2	3114
0	850
1	629
0	717
0	728
0	263
0	518
0	35
0	215
6	182
0	135
0	130
0	36
2	33
0	4
0	16
0	158
0	659
2	402
1	50
0	10
0	14
0	172
2	82
0	52
22	53
0	53
3	0
0	0
2	0
0	0
10	2678
11415	6284
3	759
17	327
16	3325
9	618
7	3026
192	3260
37	824
0	15
0	104
0	116
0	60
3	47
14	9
2	60
1	117
5	25
33	40
33	30
4	1631
660	1659
2	204
1	184
1	103
11	28
0	2
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1370	265
4	239
3	25
24	16
0	0
0	0
0	0
13	2
2	1
0	1
0	0
1	5
26	18
1	11
0	5
0	0
0	0
0	0
0	0
0	113
0	22
0	157
3	160
2	43
0	34
0	115
0	27
0	15
20	36
0	1
0	7
0	4667
103	4668
3	3198
1	2231
0	2133
1	1054
88	1166
15	899
11	144
48	53
7	2427
5	1079
2	1063
9	2
71	3601
0	1316
20	3098
0	2031
0	1010
0	1783
0	1004
0	1264
0	339
3	214
0	10
0	13
0	10
1	10
0	6
0	40
0	8
0	13
0	839
0	803
0	798
0	838
0	151
0	116
0	157
0	153
0	100
0	105
0	76
0	28
1	19
5	30
1	31
7	9
0	41
0	3
0	0
1	287
0	344
36	79
8	147
0	140
1	102
3	102
14	111
28	2
0	5
0	1
0	0
0	4
0	4
1	4
0	0
0	0
0	0
0	24
0	20
0	20
37	2
2	20
4	25
0	0
2	0
1278	5525
0	5485
160	4962
0	235
0	50
1073	1381
0	90
0	126
0	21
2	158
0	19
14	1076
0	0
1	2195
0	2194
0	2198
29	215
4	2238
1	444
1	57
0	32
0	47
0	2185
0	2251
0	2178
4	105
0	2149
0	2173
0	2181
1	28
0	2207
0	3
0	27
0	2195
0	2202
0	2233
0	2210
0	2210
0	2175
0	27
0	2153
0	18
0	2087
44	2097
2	1818
0	1663
0	0
14	1142
1065	2327
82	1121
17	1089
4	47
45	690
9	204
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	0
0	23
0	0
0	0
2	0
0	0
6	960
0	959
2	2
0	2
0	721
0	343
3	265
14	117
0	4
0	3
0	324
1	343
0	147
0	0
0	11
0	11
0	234
2	2
2	19
0	2
0	4
1	0
4195	831
8	56
16	804
43	40
1	0
0	0
3	1
0	0
0	0
0	0
0	0
12	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
4	58
0	775
0	636
0	29
0	10
0	2
0	768
2	723
10	2
0	13
0	11
0	12
8	1
0	0
1	211
0	211
8	241
0	210
69	386
0	52
0	387
0	210
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	12
0	19
4	12
0	0
3	8
1	965
4	874
0	153
22	952
1	1037
6	880
2	0
3	0
0	0
0	0
1	23
1	1
0	21
0	0
0	3
0	3
0	1
0	1
0	0
0	3
0	1
2	17
0	16
0	16
0	14
0	6
2	0
0	5
0	10
0	0
0	0
0	0
8	11
0	0
17	71
1	30
7514	1204
2	1204
0	93
0	93
0	2
0	2
0	1
0	1
4	1
0	0
0	1
0	0
0	1
19	304
0	412
2	262
0	338
0	45
0	166
0	90
2	101
0	47
0	11
3	2
11	70
0	536
0	549
7	66
0	544
2	40
0	10
0	13
2	11
0	66
0	0
10	2
1288	24
21	3
17	31
0	0
0	0
1708	301
3	59
5	13
0	121
0	11
1	0
0	174
0	0
3	2168
88	2052
3	127
1	2108
6	310
1	11
0	11
15	2
8	6
0	0
0	0
0	0
0	0
0	0
4	14
0	17
1	15
3	7
3	702
0	10
0	14
0	15
0	14
0	692
0	45
55	223
1	447
0	2
0	24
9	37
7	568
0	2
389	35
1	1262
2883	1258
0	93
0	259
1	195
13	30
0	0
12	262
0	311
0	1156
2	996
10	1081
1	138
7	6
0	42
4	16
4	18
0	17
3	110
0	55
1	17
0	143
2	78
6	0
0	0
0	0
0	0
10	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	3
0	0
0	3
0	3
0	0
69	11
0	11
3000	564
25	18
0	212
3	334
75	2
60	2
0	62
0	2628
698	2629
8	551
12	163
2	83
0	93
17	3
4	7
5	7
330	48
215	3
1	3
2	0
1088	405
1	316
0	316
97	126
8	1
35	515
87	2165
0	140
11	2180
0	5
5	171
2	509
16	2162
5	324
7	0
0	0
2	476
0	0
0	0
2	0
0	0
0	129
0	462
20	2423
82	4
6	2134
0	89
0	48
0	1593
0	384
15	2199
0	150
0	30
8	5
22	43
0	3
0	2
11	8
0	0
0	0
0	117
15	45
3	59
0	14
1	2
0	0
0	0
0	0
108	553
0	314
0	245
31	19
27	212
59	145
303	66
1	0
8	276
2	316
37	336
95	330
2	78
1	87
12	25
0	8
4	3
0	19
2	2
0	1791
1	2
3	1
1	0
0	0
0	19
3	2
137	58
0	16
0	5
0	2
0	1
41	4
0	0
0	2
3	1
1	0
0	25
5	23
2	2
0	3
0	9
0	8
2	5
0	2
0	0
0	0
0	0
1	0
0	0
0	0
13	8
0	2
0	5
0	5
0	2
1	3
0	5
1	2
0	2
0	2
0	0
2	48
14	55
0	43
3	36
27	42
7	27
0	52
0	10
4	0
0	29
3	29
0	21
0	1
0	1
0	0
0	0
0	1
30	3885
51	5425
0	5470
11	2547
1	1575
6	228
63	614
2	167
1	14
0	168
18	419
2	136
3	122
4	103
0	26
3711	7080
2	1024
0	1022
4	3731
0	3739
5	2459
4	2530
17	561
9	40
0	7
0	8
2	32
1	2
0	2
2	0
75	221
4	2
0	213
3	209
3	0
0	0
6	20
0	0
0	0
0	0
0	0
0	0
0	218
4807	1936
0	464
2	1254
4	1759
17	1441
6	1
0	1623
1	1610
8	1356
0	16
10	1
31	767
0	0
0	0
0	0
0	0
2	35
0	35
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
225	3
0	0
1	0
5	5
1	7
0	5
0	0
4	1878
33	4304
19	3734
0	1820
43	148
89	265
0	0
0	0
786	161
0	46
0	159
40	768
134	2757
621	7903
22	5526
28	1834
0	1006
0	11
0	456
0	29
0	32
2	4
48	68
1	2074
0	2210
6	96
0	3
3	131
0	0
12	5
241	3567
30	1178
29	3483
1	3297
19	700
5	144
1	70
0	624
8	45
0	93
0	33
0	23
1	6
10254	692
21	87
25	593
29	1
372	142
19	325
0	305
3	5
4514	153
67	0
4485	10040
33	8328
8	2671
34	894
7	2574
2	0
7	1362
29	1362
5	958
1	1053
2	883
10	36
19	15967
34	10491
0	12946
13	3425
73	13492
1	10088
0	8184
0	10531
0	9904
2	12806
0	4445
0	3633
1	2213
0	1742
268	293
1	0
0	6271
81	5367
1397	8471
8	352
70	19
8	176
90	6583
13	6207
25	2532
23	9
0	5274
0	0
1	0
3	1974
0	462
1	813
0	575
0	3701
0	386
0	3702
299	3700
0	466
0	3701
0	260
0	3704
0	811
0	3697
0	2425
0	1836
0	423
29	1
8	0
12	549
28	884
0	504
0	1
3	229
8	176
22	19
0	61
14	0
0	0
498	69
1	44
1	0
0	0
0	0
0	30
1	13
0	7
6	31
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2
0	0
11	2
5	2
5	1
0	1
0	1
3	1
5	6
0	0
0	0
0	0
3	0
204	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	26
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
5	0
1799	269
5	269
1587	0
0	0
0	0
3	37
28	37
406	587
7	540
0	496
0	0
137	1691
443	28355
0	28165
5	379
1	1019
13	402
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	21
0	20
0	0
0	0
0	0
0	0
0	0
99	4912
0	4734
101	2969
0	190
4	39
2	325
101	1012
25	1347
79	1391
187	1424
76	470
1	91
25	484
28	32
2	3071
0	3421
1	3438
1	3338
6	3340
0	3351
2	1391
0	3062
24	103
2	2
20	572
0	373
28	144
0	78
7	2
168	4
0	0
0	0
35	0
1	0
3	0
21	8
0	6375
0	6347
10	1958
2	4355
1	113
1	1403
1	1599
24	968
0	67
0	136
0	115
2	60
3	35
1	34
14	0
22	29
0	29
0	0
0	0
0	0
0	0
0	0
0	51
0	0
5	80
0	0
0	224
15	234
71	28
1	28
2	207
0	18
0	64
0	8
0	54
0	27
0	5
0	0
0	0
0	19
0	19
0	16
0	15
0	10
3	19
1	0
5	2298
0	2400
58	2530
0	2329
0	2542
5	2240
29	2375
1	972
2	149
0	40
1	6
0	3
4	3
17	2749
0	2676
61	427
0	26
37	2164
54	46
1	8
2	218
0	235
0	127
174	1690
6	149
2	133
0	241
0	54
1	0
6	863
0	142
11	467
5015	3109
26	2036
1	21
1	198
28	607
2	10
1	69
37	50
5	16
0	33
4	8
9	12
2	83
0	85
28	24
3	328
5	9
0	9
21	19
0	5
10	11
0	5
5	70
0	54
0	0
0	0
43	22
2	3
0	7
0	0
0	0
0	4
0	1
0	12
0	4
0	4
0	4
0	285
10	190
3	284
0	283
0	49
0	47
0	117
21	275
0	0
1	272
7	44
28	41
0	35
0	9690
0	8761
66	8963
42	2200
28	3568
35	10056
1	1183
0	652
17	3434
0	1913
4	5162
5	270
0	5
8	3
0	0
62	7
8	6
0	5
16	0
0	0
0	1
4	4
0	64
0	841
0	837
0	822
0	60
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	125
0	263
0	249
0	216
7	197
0	36
3	1
0	0
0	0
0	0
0	0
0	0
2	1
0	1
0	1
7	6312
11	6633
238	6073
2	104
6	1271
350	1191
4	1
0	0
0	0
6	2770
4	2770
6	1356
77	1619
7	240
7	0
0	0
0	0
72	0
0	0
0	191
0	146
0	177
1	181
0	186
0	7
44	46
35	15
0	400
0	13420
42	12396
1	12337
0	5334
69	13141
9	5999
5	6353
0	5880
0	3114
27	964
3	4466
0	180
134	343
3	333
0	9
1	12
4	40
55	46
0	10
0	13
0	9
0	0
9	4
41	156
9	139
4	39
0	17
0	17
0	4
0	0
0	105
1	129
0	83
0	11
0	50
0	44
2	7
0	6
0	2
0	2
0	2
1	0
392	46
1	12
0	0
3	8
0	6
0	2
0	0
1	1
0	0
0	0
242	20966
215	9581
193	21852
20	21093
21	20988
1	15822
22	55
19	359
28	332
14	92
1	6
2	5186
0	5186
0	4133
1	66
503	2391
11	31
1	2365
2335	10113
0	1775
0	1520
6	3566
11	3521
91	3733
28	2548
13	547
13	7251
21	3233
0	11252
21	9534
3	11151
48	2822
110	8355
6	256
70	3229
30	4166
7	663
17	2029
76	2170
6	1260
10	150
75	287
54	416
1	87
18	2205
4	1660
0	2159
0	1403
4	127
9	118
43	257
9	18
15	5
2105	0
85	87
0	0
0	0
0	0
0	0
0	5866
1	66
6	985
260	6043
0	24
152	8005
29	5235
23	4259
155	4839
59	2016
3	686
33	1964
7	1162
5	4340
596	2731
6	1147
54	1148
0	271
6	51
7	882
11	330
1	0
10	0
0	399
79	480
0	11
73	85
0	4
2635	0
157	299
0	36
0	37
0	30
13	33
1	0
1	0
9	339
0	209
0	12
1	333
0	13
0	205
0	224
0	4
7	9
2	337
0	314
19	276
100	358
36	71
2	47
38	55
2	29
21	40
6	27
17	19
0	0
3	2476
3	2364
134	122
35	548
172	993
43	91
36	53
2	18
1	17
1	17
0	7
0	4
2	702
0	609
390	925
15	617
1	612
9	225
0	116
0	107
0	8
0	52
11	78
35	393
2	393
8	0
0	0
0	0
0	1693
2	1474
24	800
279	2592
10	654
178	915
2	5417
7	6791
86	1283
0	5422
0	6241
21	4287
2	558
0	353
2	246
0	346
0	537
18	70
3	86
1	3
25	73
7	88
2	0
0	147
7	726
0	56
1261	694
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	22
661	1111
7	960
11	171
69	131
56	100
11	0
3	160
79	1056
20	1278
7	398
0	267
1	1118
30	1003
8	504
2	38
0	55
9	51
0	845
0	119
1	158
0	50
0	39
24	18
7	9
0	19
0	19
11	16
19	10
1	0
0	10
1	6
0	4
0	60
0	4
0	60
0	4
0	4
0	4
0	4
0	4
0	4
0	161
0	21
62	2554
3	2234
142	2871
1198	4822
6	1195
1	28
1	14
0	4
1	13
0	0
0	0
0	9
0	13
0	15
0	4
2	0
0	269
2	543
96	1152
0	1094
4	86
141	997
0	2
36	963
0	4
0	35
3	172
0	185
3	0
0	4
2	7
0	4
0	0
25	34
0	0
0	0
0	3
0	0
0	247
2	249
0	260
0	213
0	14
1	1
0	7
1	4
1	4
34	6
0	162
0	80
0	89
2	1554
0	101
1	298
1	1763
20	6
0	357
0	232
0	196
0	667
14	1599
0	15
0	83
1	1719
0	197
0	183
1	102
0	1716
25	1528
0	86
25	1435
0	9
2	517
0	46
529	551
0	1
2	114
1	114
0	0
5	12
48	4125
443	27915
13	27306
70	17585
6	21804
0	14498
0	1289
2	1508
0	0
0	0
0	0
255	1288
3	1288
0	13
1	12
0	1
0	65
4	85
0	0
0	0
0	0
0	1
1	1
0	1
0	0
0	58
0	58
0	0
0	0
1	0
0	0
4	240
0	7
2	240
7	240
11	957
0	0
0	0
40	348
0	172
2	300
0	11
0	3
10	664
1407	2280
20	2148
15	297
0	188
0	1424
62	123
19	1345
1	377
0	1311
1	1330
0	21
1	73
0	44
1	130
4	8
9	27
0	0
0	0
0	0
0	0
0	0
2	0
12	10
5	8
0	595
0	1252
0	1239
0	1
0	742
0	640
0	1
4	8
18	0
28442	23191
241	21878
8	2442
0	1556
4	961
0	1524
0	1305
5	1293
0	1322
2	1320
3	1351
4	1213
1	369
