UniqueCount	AmbigCount
0	201
0	13
8	789
0	0
0	4
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
6	34
0	2
0	9
0	8
0	5
0	23
277	33
50	326
1	7
0	17
170	12
0	6
1	74
0	7
1	1
10	31
0	0
9	15
0	20
12	952
8	469
1	477
0	471
0	420
0	301
40	32
1	1
0	154
0	2
0	2
0	2
0	0
0	16
0	0
0	7
1	8
9	19
0	8
0	7
1	2
0	71
0	50
0	58
2	41
0	20
0	21
5	27
0	34
0	22
4	12
0	22
0	9
0	3
2	12
1	9
0	6
0	0
0	0
0	16
24	336
0	0
0	0
0	7
0	6
0	6
9	39
0	3
0	3
2	10
0	7
0	0
0	9
0	8
0	8
0	7
0	2
0	2
33	7135
218	15000
11	15031
0	0
6	2646
0	3
2491	24794
14	4982
0	0
0	0
2	14
143	1187
0	0
0	0
10	15
0	8
0	13
0	13
0	6
0	13
0	19
0	16
0	12
0	10
3	26
0	11
0	9
0	12
0	6
0	10
0	14
1	4
0	4
9	4
0	10
0	0
1	0
0	3
0	2
0	2
0	2
0	2
0	3
0	5
3	41
0	11
4	12
0	6
7	9
0	4
4	8
0	5
0	9
25	371
4	119
1	490
3	11
8	394
0	16
0	396
3	85
4	273
1	14
2	31
0	23
0	54
2	324
0	251
0	7
0	58
2	316
2	33
0	244
0	33
0	9
0	87
0	25
0	26
50	1
8	4
18	4
0	55
0	13
0	49
0	1
0	0
2	0
23	3
0	1
1	4
0	2
0	2
0	1472
0	1472
0	0
0	1472
0	2
0	2
0	2
0	2
0	0
0	1473
4	2
0	0
0	0
0	0
0	0
1129	8700
14	4657
89	8739
0	0
69	803
230	42
166	323
15	308
15	30
15	77
23	14
9	116
1	84
4	88
0	3
0	16
0	38
0	38
0	38
8	0
146	1363
277	1336
59	976
69	703
0	5759
0	3488
1673	5759
0	2
2	0
17	8830
0	8132
0	7781
0	8479
0	23
15	196
9	47
4	2
27	45
99	5438
0	64
12	193
15	193
0	189
10	2
2	89
0	107
1	0
158	0
14	2017
25	2032
