UniqueCount	AmbigCount
0	230
0	11
4	727
0	0
0	1
0	1
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
12	36
0	4
0	13
0	15
0	6
0	21
431	33
49	347
1	12
0	4
196	23
0	5
6	68
0	5
0	2
10	33
0	0
5	29
1	23
7	930
0	442
3	449
0	445
0	390
0	289
44	34
1	1
0	150
0	12
0	11
0	12
0	1
0	13
0	3
0	7
1	14
22	21
0	9
0	7
0	0
0	108
0	60
0	48
7	62
0	32
0	25
7	14
0	32
0	32
2	3
0	10
0	11
1	3
0	12
1	9
0	7
0	0
0	0
0	18
23	357
0	3
0	0
0	9
0	12
0	12
17	42
0	4
0	8
0	31
0	7
0	1
0	13
0	19
0	9
0	8
0	1
0	0
45	5880
154	9943
4	10707
0	0
4	2495
0	1
1981	19538
17	4384
0	0
0	0
0	21
156	1277
0	3
0	0
8	29
0	10
0	12
0	10
0	10
0	9
0	24
7	21
0	9
0	8
2	34
0	7
0	7
0	8
0	9
0	13
0	18
2	4
0	7
18	7
0	9
0	2
6	2
0	6
0	5
0	6
0	4
0	4
0	4
0	6
12	46
0	9
1	10
0	1
13	9
0	5
2	8
1	6
0	3
39	268
6	86
0	371
10	4
6	307
0	12
0	298
0	70
0	199
2	14
0	17
0	14
0	29
1	254
0	208
0	3
0	34
3	233
0	17
0	189
1	17
0	3
0	52
0	14
2	12
30	2
0	2
8	2
0	35
0	8
0	27
0	1
0	0
0	0
15	5
0	0
4	0
0	0
0	0
0	1155
0	1155
0	0
0	1155
0	2
0	2
0	2
0	2
0	2
0	1155
8	4
0	0
0	0
0	0
0	0
733	5943
12	3485
51	6056
0	0
39	433
297	46
93	251
22	241
13	20
11	60
17	6
12	71
1	46
2	53
0	1
0	10
0	23
0	23
0	23
13	0
70	769
139	762
36	536
32	405
0	5036
0	3135
1452	5034
0	1
0	0
8	7928
0	7314
0	7087
0	7701
0	33
12	183
5	40
5	4
35	40
59	5115
0	63
5	122
2	122
0	120
6	0
1	75
0	61
0	0
70	0
5	1429
5	1462
21	1665
0	1561
77	1189
1	1458
1	1380
1	104
2	747
1	472
0	267
2	284
4	128
8	63
3	55
0	36
0	9
0	9
3	2
63	12
52	0
0	0
0	0
0	0
642	0
19	19
0	20
0	20
0	19
0	0
7	7
0	1
0	0
0	0
0	5
3	9
0	5
0	5
0	0
0	0
0	0
59	4996
203	5445
1	4311
0	4996
8	2770
9	2262
0	949
0	295
2246	0
2	27
4	13
29	34
3	6
0	5
32	1
0	2429
4	2574
0	2445
1	1516
36	1387
1	1017
2	984
5	74
0	733
17	553
1	56
0	143
0	294
3	202
10	193
0	6
3	66
0	63
4	92
6	1
1	0
0	0
0	9
0	1
0	9
0	9
0	0
0	9
0	0
1	0
1	1059
13	1167
1	905
0	462
0	4
0	19
4	44
1	1
3	58
0	29
10	12
0	20
0	1
0	0
943	2523
54	589
26	216
10	1384
33	1244
1	3240
0	4484
0	4473
0	3784
1	2173
3	1603
2	4032
0	4614
0	3790
166	2985
27	2240
5	3503
0	4444
0	3771
0	3426
0	2817
0	3142
0	863
0	219
5	272
2	1762
0	334
0	456
2	353
2	209
0	246
1	488
0	7
0	80
0	673
2	303
0	317
0	513
1	447
1	443
0	7
0	0
0	164
1	482
2	307
0	170
3	232
0	159
0	76
0	67
0	71
0	66
2	5
0	10
2	9
0	0
44	4
10	608
1754	699
2	111
20	0
13	2504
64	2631
1	2055
0	191
0	167
2	136
0	15
1	18
0	0
0	0
0	1
0	4
0	4
10	4
0	0
0	0
0	1
0	0
0	0
118	16966
1694	16758
46	16755
304	16833
172	582
18	142
0	0
0	2141
31	2499
15	1833
27	1568
5	2586
3	1828
0	1640
3	2051
0	1711
0	496
9	847
0	115
1	79
0	106
1	138
0	733
0	24
2	181
0	5
1	38
0	1259
33	1298
31	1312
0	1271
0	18
0	11
0	1154
6	1170
0	587
2904	4514
4	3091
35	3680
82	124
40	1408
4	343
0	4
136	180
0	79
0	78
0	79
0	29
3	7
1	1
0	0
4	7
17	10
2	8
1	18
1	894
43	4167
1263	5051
8	90
88	206
0	0
17	9
49	3899
0	3256
44	3734
29	138
21	2766
52	1993
12	1
0	1
4	5626
29	4034
0	5460
0	4477
1	5448
1	11
0	216
9	912
1	4
0	4
7	0
3489	8345
17	7510
0	871
754	220
2	11
35	222
0	0
0	0
0	0
201	0
1	735
0	749
0	717
0	749
0	718
1	726
0	729
18	146
0	6
2	607
1	17
0	474
5	140
6	22
4	25
0	749
3	234
0	19
0	721
1	630
2	1
0	14
1	685
0	10
0	1
0	1
0	36
5	288
3	222
3	362
0	138
2	122
0	0
0	8
1	2
2	6
0	4
0	2
0	2
0	2
0	2
0	3
23	1772
2	1758
2	1394
1	1447
0	1384
0	1082
0	1081
0	1083
0	510
0	40
10	274
22	2885
1	2866
4	397
52	262
10	26
1	2
0	7
94	1304
0	1000
5	164
2	616
1	873
0	860
1	1028
0	1128
0	1095
0	1001
13	21
2	51
2	26
0	10
0	79
0	7
0	5
3	19
0	72
24	356
14	94
4	43
15	45
226	876
4	6
47	95
1	3
0	8
9	215
11	80
2	170
0	100
12	1865
0	1817
0	1680
0	659
1	3
0	197
9	96
0	28
1	144
2	39
0	29
0	85
4	133
0	115
1	114
3	48
0	0
24	7244
0	6649
34	7466
4	503
1	1412
0	478
1	714
0	261
0	19
13	73
7	0
0	0
0	0
3	0
0	0
19	213
1	185
0	14
8	67
8	48
0	2
0	0
0	0
0	0
0	0
0	0
22	26
0	0
0	0
25	32
0	0
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
23	39
0	0
0	0
0	0
0	0
0	1
0	1
145	2001
0	75
0	17
2	21
0	21
1	13
0	1909
1	11
0	1330
0	45
0	85
0	54
0	82
0	55
0	137
0	104
0	66
0	32
0	12
0	67
0	12
0	1798
2	89
3	887
4	1477
1	24
53	38
28	0
12	1
17	1275
31	1392
68	2266
2	2654
1	1362
271	1175
7	1203
8	2440
4	2237
108	2266
24	2142
36	682
6	1492
0	13
9	1
0	0
298	4
0	0
0	2
0	2
0	0
4	3
4	126
0	84
26	124
0	3
117	45
5	23
44	53
0	62
134	58
7	41
4	13
0	0
136	1
0	1
23	0
115	5417
0	715
37	7756
5	2370
1	26
22	4888
7	1565
13	3728
5	697
31	2757
0	2920
0	1968
0	2000
2	314
5	85
0	31
0	24
0	19
0	0
0	30
0	26
0	26
0	30
0	23
0	13
0	16
0	0
0	0
17	867
0	824
7	508
0	89
2	23
0	11
2	6
0	56
0	81
12	29
1	0
8	26
11	0
0	69
0	69
5	27
2	12
18	47
5	10
5	16
0	28
0	293
4	420
23	428
2	420
0	297
51	1299
0	920
3	164
0	166
28	309
29	559
0	937
0	44
2	218
1	0
4	69
0	0
4	0
3	464
0	529
2	5215
2	5126
0	5419
0	5255
0	664
0	5405
0	643
2	203
0	154
1	237
10	5093
0	80
5	4794
13	1027
56	1136
0	185
1	189
0	17
37	34
2	10
0	0
0	0
0	7
80	17
0	9
2	0
0	0
0	0
1	0
0	0
7	6
0	6
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
2	0
11	3
4	0
67	0
0	0
302	2842
0	2841
2	2811
0	156
2	56
0	141
37	2263
11	0
156	171
5	142
7	16
1	54
0	10
1	10
0	4
0	0
7	4
925	4679
1	4679
374	1338
185	1338
73	33
24	405
0	179
1	65
0	11
0	375
0	186
9	28
0	412
0	380
0	83
0	380
1	386
0	44
0	48
0	68
0	73
0	395
1	27
0	1
0	64
0	63
62	0
0	0
0	0
0	87
0	105
0	80
0	97
0	28
0	5
0	0
0	18
0	0
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	18
0	17
0	0
0	0
0	0
0	0
0	0
5	7
0	0
0	0
0	0
6	8
0	1
0	1
0	27
0	2
1	27
2	2
1747	76
0	68
0	5
4	0
1	0
2	1198
2	1364
0	1404
0	1382
0	1300
0	1357
6	1339
8	1285
0	1266
0	1386
3	1251
0	1290
0	1369
0	1182
5	1211
0	1195
0	37
14	740
0	359
19	712
1	98
0	65
1	391
0	195
8	111
2	67
0	23
0	487
0	505
1	460
0	481
1	483
0	503
2	474
0	460
2	18
5	31
2	1233
0	1156
2	1311
0	1205
0	1167
1	1206
0	1210
0	1214
2	1211
11	417
0	12
0	1
1	2
28	17
3	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	90
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	87
0	87
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	103
0	89
0	244
1	276
0	270
5	147
1	1
0	3
4	0
0	114
2	1
0	8
0	10
3	172
0	170
0	178
0	7
0	10
2	19
9	1
2	7
0	7
0	3
0	8
0	166
0	12
8	23
0	14
0	166
1	16
4	49
0	180
0	23
0	160
0	17
1	24
0	41
0	143
0	9
3	24
48	153
2	8
0	0
0	170
0	172
0	33
0	38
0	9
18	3
0	167
0	3
0	32
0	47
0	1
0	0
0	5
0	143
0	80
0	138
0	5
0	0
0	2
0	4
0	3
0	1
0	1161
7966	4640
55	4557
3	4385
5	3137
16	2645
0	1198
19	1186
9	2
34	5
11	159
0	2
3	3
25	163
0	0
0	2
0	6
0	4
1002	2071
1	10
44	2044
7	454
8	19
4	4
1	9
0	0
256	0
0	4576
0	4662
0	4350
0	4348
12	4348
0	3837
0	3829
0	4662
0	1991
0	1
1	1
24	50
0	0
0	0
12	34
0	0
0	0
0	56
3	14
0	0
0	0
0	2
0	0
0	0
0	26
0	46
0	27
0	0
0	54
0	4
15	18
0	44
5	36
0	16
0	0
0	0
0	193
0	225
0	225
16	246
0	217
0	227
0	227
0	166
0	93
0	62
4	109
0	68
0	58
1	90
0	78
1	6
0	34
0	25
0	22
0	20
0	0
8	124
0	132
1	136
0	136
0	134
0	116
0	136
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	134
0	61
0	90
3	44
1	6
0	14
0	1
0	4
0	0
0	2
0	2
0	2
0	4
0	2
0	0
1291	260
0	51
1	14
2	7
3	13
0	0
7	0
1	3
0	3
0	3
0	0
47	930
1	168
5	160
2	152
15	689
18	226
3	360
1	178
1	1802
5	1792
0	44
0	14
0	28
0	15
312	1
0	1
282	410
1	0
10	357
11	2646
0	210
3	141
17	113
0	14
3	2872
0	1071
256	3351
9	1027
1	84
0	214
0	120
0	20
6	155
20	108
