UniqueCount	AmbigCount
0	204
0	7
2	573
0	0
0	0
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
3	33
0	8
0	17
0	4
0	3
0	17
426	29
58	300
1	3
0	3
167	27
0	7
1	71
2	8
0	3
10	38
0	4
6	12
0	17
13	830
8	538
3	554
0	548
0	488
0	350
44	43
0	0
0	173
0	8
0	3
0	8
0	1
0	30
1	2
0	9
1	14
9	28
0	8
0	6
0	1
0	108
0	63
0	49
3	52
0	19
2	13
2	21
0	24
0	18
2	3
0	13
1	9
0	4
0	13
0	13
0	6
0	0
0	0
0	22
14	270
0	3
0	0
0	13
0	19
0	19
14	62
0	7
0	11
2	34
0	10
0	0
0	18
0	14
0	8
0	6
0	7
0	4
20	9388
286	17949
4	14495
0	0
4	3966
0	1
3095	28629
25	6110
0	0
0	0
0	19
115	1141
0	5
0	0
10	12
0	17
0	26
0	26
0	14
0	21
0	15
8	14
0	21
0	25
0	23
0	24
0	21
0	30
0	14
0	9
0	14
10	9
0	4
13	4
0	7
0	0
1	0
0	2
0	7
0	10
0	5
0	6
0	2
0	7
3	49
0	17
3	17
0	2
20	17
0	11
8	18
0	2
0	3
23	226
11	90
0	307
5	8
7	230
0	9
0	229
0	43
2	121
0	12
0	14
1	32
1	23
0	154
0	162
0	4
0	23
2	150
0	40
0	118
0	38
0	3
0	54
0	30
0	9
25	1
0	2
16	2
0	28
0	6
0	23
0	0
0	0
0	0
9	4
1	3
3	0
0	0
0	0
0	1965
0	1965
0	0
0	1965
0	5
0	5
0	5
0	5
0	2
0	1967
9	2
0	0
0	0
1	0
0	0
533	5727
11	4368
49	5897
0	0
18	207
227	49
97	185
16	191
8	12
1	31
4	1
16	119
3	67
10	73
0	3
0	6
0	56
0	56
0	56
14	0
109	1310
310	1285
54	983
60	754
0	7674
0	4485
1961	7673
0	0
0	0
21	8574
0	8109
0	7645
0	8110
0	23
8	168
10	74
2	4
55	20
99	5792
0	112
9	183
8	183
0	183
17	1
1	116
4	113
5	1
118	0
5	1758
5	1752
17	1995
0	1903
51	1494
0	1798
1	1711
0	124
5	796
1	500
1	275
2	301
0	109
9	58
3	59
2	56
0	16
0	12
7	4
70	17
71	0
1	0
0	0
0	0
682	0
21	30
0	23
0	23
0	29
0	0
6	1
0	0
0	0
0	3
0	12
8	15
0	3
0	6
2	1
1	1
0	0
53	4116
102	4480
1	3631
0	4116
3	2810
3	2408
1	634
0	188
2518	0
2	38
8	24
39	38
8	10
0	9
37	5
0	2586
3	2717
0	2589
2	1636
33	1458
2	1067
3	1009
2	125
0	706
8	490
0	42
0	125
1	224
1	154
7	178
0	6
6	53
1	53
2	103
2	8
0	0
0	0
0	36
0	9
0	36
0	36
0	0
0	36
0	0
0	3
1	1056
2	1138
0	860
0	353
2	3
0	23
0	42
0	1
3	43
1	14
18	4
0	11
1	0
0	0
902	3048
65	642
15	233
17	1535
46	1615
0	3732
0	4670
0	4667
0	4198
4	2665
5	2181
0	4362
0	4779
0	4197
247	3371
13	2728
0	3968
0	4625
0	4185
0	3841
0	2725
0	2925
0	889
1	233
3	298
0	1521
0	400
0	405
1	306
0	212
0	208
0	397
0	10
0	74
1	527
1	272
0	233
0	386
0	330
1	335
0	6
0	3
0	137
0	429
0	293
6	161
0	201
0	146
0	94
0	93
0	63
0	78
0	2
0	10
3	3
0	0
44	2
18	443
1665	525
0	106
26	0
3	3152
65	3250
0	2894
0	141
0	116
3	119
0	7
0	14
0	0
0	1
0	1
0	2
0	2
7	2
0	0
0	0
0	0
0	0
0	0
114	21499
1930	21275
66	21270
334	21354
151	787
4	149
