UniqueCount	AmbigCount
0	181
0	14
8	780
0	0
0	1
0	2
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
3	40
0	3
0	4
0	11
0	4
0	24
312	23
33	273
2	7
0	3
147	20
0	5
1	56
1	7
0	0
14	33
0	0
7	13
2	18
7	982
0	468
2	479
1	471
0	426
0	329
41	26
0	1
0	152
0	4
0	2
0	4
0	2
0	17
0	3
0	4
1	6
12	13
0	5
0	7
3	0
0	62
0	34
0	26
3	39
0	14
0	11
3	21
1	15
0	12
4	4
0	9
1	5
4	5
0	9
0	10
0	5
0	0
0	0
0	10
27	277
0	4
0	0
0	6
0	13
0	13
14	41
0	8
0	9
0	19
0	5
0	0
0	7
0	10
0	6
0	9
0	2
0	2
45	6775
206	14391
3	13970
0	0
3	2559
1	2
2149	21046
20	4690
0	0
0	0
0	9
89	995
0	0
0	0
4	13
0	18
0	20
0	21
0	8
0	21
0	17
5	14
0	21
0	21
4	30
0	20
0	16
0	20
0	6
0	11
0	15
1	2
0	6
4	6
0	5
0	0
2	0
0	4
0	1
0	2
0	1
0	1
0	3
0	5
4	47
0	13
4	13
0	1
4	4
0	4
1	2
2	5
0	3
17	264
6	101
0	360
1	8
6	282
0	22
0	278
0	65
0	191
2	11
0	26
0	24
0	31
3	247
0	191
0	3
0	36
5	234
3	32
0	187
1	32
0	4
0	76
0	23
0	13
25	5
8	4
13	5
1	34
0	11
0	31
0	1
0	0
3	0
4	5
0	2
5	0
0	0
0	0
0	885
0	886
0	0
0	885
0	8
0	11
0	12
0	8
0	7
0	886
12	12
1	0
0	3
0	0
0	0
862	6087
8	3120
55	6194
1	0
27	498
218	29
96	300
32	302
18	21
18	76
20	7
10	118
1	67
8	73
0	5
0	6
0	48
1	48
0	48
2	0
122	797
199	779
54	557
26	401
0	5908
2	3487
1740	5904
1	1
5	0
8	5936
0	5493
0	5307
0	5750
0	14
6	120
9	32
2	2
37	24
95	3715
0	31
16	233
10	233
0	228
7	0
2	117
1	108
0	1
140	0
12	1759
10	1766
18	2037
0	1922
75	1427
1	1778
11	1685
0	132
1	956
7	606
1	356
4	371
2	163
13	73
7	68
1	70
1	13
2	10
1	4
36	13
17	0
0	0
0	0
0	0
374	0
12	13
0	30
0	30
0	13
0	1
0	11
0	1
0	1
0	2
0	8
2	13
0	1
0	8
0	0
0	0
0	0
43	5263
177	5663
2	4503
0	5263
11	2765
6	2253
1	997
0	326
2309	0
4	50
11	28
46	57
6	11
0	7
26	4
4	2272
6	2456
0	2292
3	1446
25	1397
4	1033
6	995
3	99
0	753
11	531
2	48
0	125
0	259
1	205
13	215
0	8
4	58
0	80
2	122
8	2
0	0
0	0
0	40
0	25
2	41
0	41
0	2
0	40
0	0
1	9
0	1015
11	1112
3	858
0	517
0	6
0	40
1	72
0	4
2	59
1	22
10	7
0	13
1	0
0	0
769	2347
51	567
18	207
13	1277
25	1166
0	3662
0	5271
0	5270
0	4414
1	2418
9	1708
1	4729
0	5396
0	4409
118	3476
17	2564
2	4088
0	5228
0	4403
0	3959
0	3398
0	3854
0	1100
4	314
3	355
1	2217
0	503
0	634
2	431
0	261
0	321
0	555
0	15
0	119
0	828
2	382
1	398
0	651
0	564
0	564
0	12
0	2
0	238
1	496
1	367
0	156
5	230
5	194
0	71
0	73
0	97
1	87
0	5
0	7
3	4
0	0
15	0
11	546
1532	660
3	132
14	0
8	2494
53	2590
1	2081
0	176
0	160
0	137
1	20
1	24
0	0
0	0
0	4
0	6
0	6
5	6
0	5
0	5
1	3
0	0
0	0
120	17080
1670	16919
47	16904
314	16931
152	592
5	106
3	0
0	2341
30	2629
14	2042
13	1758
4	2662
2	2072
0	1815
3	2228
0	2016
0	569
9	832
0	121
0	66
0	105
6	130
0	565
2	18
9	149
0	6
0	22
1	1433
29	1430
10	1443
0	1435
0	14
0	19
3	1348
6	1316
0	577
2585	3840
7	2575
37	3139
72	105
37	1266
1	321
0	2
90	138
0	16
0	16
0	17
0	0
0	1
0	0
1	0
2	6
13	15
5	10
2	13
1	887
51	3472
1266	4353
6	73
90	186
0	1
22	9
53	2956
0	2383
59	2830
19	128
20	2034
66	1412
7	3
0	3
2	4714
22	3371
0	4538
0	3737
0	4553
1	12
0	210
7	752
1	6
0	6
14	0
3973	8523
7	7522
0	1082
426	253
0	19
27	141
0	0
0	0
0	0
126	0
2	799
0	818
0	762
0	820
1	776
0	809
0	769
20	110
1	8
3	633
1	6
0	469
3	98
2	20
0	18
0	820
4	311
0	9
0	782
2	679
1	3
2	4
3	754
0	25
0	8
0	1
1	43
3	265
9	209
18	360
0	103
5	87
0	0
0	7
1	2
0	6
0	4
0	1
0	3
0	4
0	2
0	1
24	1848
1	1839
6	1508
0	1509
0	1441
0	1139
0	1138
0	1139
0	582
3	28
16	203
9	2110
0	2093
3	334
50	204
11	16
0	0
0	7
93	1362
0	1022
1	178
0	599
0	879
0	870
0	1055
0	1158
1	1134
0	1042
9	17
6	64
6	28
0	1
3	95
0	4
0	5
4	35
1	70
14	356
8	88
1	39
18	39
153	848
2	4
30	89
1	2
1	5
13	156
7	51
0	118
0	67
19	1597
0	1556
0	1381
7	692
2	7
3	212
2	95
0	30
3	158
1	49
2	28
1	101
3	155
6	110
0	107
6	59
0	0
31	6876
0	6250
33	7146
7	667
4	1627
2	547
7	830
2	298
0	19
10	75
5	0
0	1
0	1
1	0
0	0
13	214
1	173
1	16
0	60
15	65
0	2
0	2
0	2
0	2
0	2
0	0
28	10
0	0
0	0
18	30
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
16	38
0	0
0	0
0	0
0	1
0	2
0	2
165	2235
1	94
0	16
1	19
2	19
0	12
0	2137
1	27
0	1557
0	60
0	112
2	74
0	107
0	77
0	140
0	118
1	87
0	45
0	27
0	75
0	17
0	2011
1	86
8	1042
8	1598
3	45
34	25
12	2
12	3
15	1275
26	1357
79	2390
4	2810
2	1437
198	1211
13	1283
9	2669
11	2425
97	2443
19	2333
45	768
7	1639
2	5
11	1
0	0
188	0
0	0
0	0
1	0
2	6
1	6
1	118
4	82
18	123
0	8
103	39
6	20
41	58
0	65
111	42
8	41
3	12
2	0
98	0
0	0
18	0
113	5404
0	802
42	8080
1	2703
0	40
18	5354
18	1819
28	4237
4	814
51	2460
0	2615
0	1735
0	1755
1	348
3	79
1	17
0	17
0	14
1	0
0	18
3	18
0	18
0	19
0	15
0	19
0	18
0	0
0	0
19	847
0	813
5	514
2	80
0	25
0	8
2	4
0	50
0	76
17	25
1	3
1	24
14	0
0	78
0	78
2	21
0	15
22	23
4	6
1	8
1	10
0	258
1	378
11	377
1	378
1	273
45	1061
0	745
5	120
0	120
34	268
36	496
0	769
0	52
5	172
1	0
3	78
2	0
8	0
3	433
0	456
0	4026
1	3935
0	4218
3	4029
0	601
0	4186
0	567
2	205
0	157
4	193
6	3862
1	72
7	3622
6	915
81	1073
0	239
2	239
1	26
37	51
11	8
0	0
0	0
0	3
57	13
0	10
4	1
1	0
0	0
14	0
0	0
11	9
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
5	2
4	0
