UniqueCount	AmbigCount
1	220
0	91
0	19
0	523
0	250
16	36
0	409
0	364
0	125
0	368
0	370
0	69
0	70
0	104
0	100
0	387
1	44
0	3
0	95
0	67
43	0
0	0
0	0
0	75
0	93
0	64
0	83
0	28
0	3
0	0
0	20
0	0
0	22
0	22
0	23
0	23
0	20
0	22
0	20
0	20
0	21
0	23
0	20
0	0
0	0
0	0
0	0
0	0
7	12
0	0
0	0
0	0
7	7
0	0
0	0
1	19
1	3
1	19
1	3
2349	100
0	92
1	9
5	0
5	1
3	1320
1	1624
0	1745
2	1687
0	1614
1	1683
8	1653
3	1561
2	1552
0	1708
1	1566
0	1652
0	1635
1	1353
6	1412
0	1512
2	59
14	1005
0	349
28	989
0	88
0	80
6	665
0	403
4	287
6	203
0	10
0	437
1	454
2	419
0	435
0	434
2	456
0	432
0	426
2	17
7	33
4	1352
1	1287
8	1461
0	1328
0	1297
0	1332
0	1340
0	1354
5	1349
4	477
0	17
0	6
9	5
26	30
7	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	77
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	84
0	84
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	141
2	131
0	338
0	367
2	353
0	192
2	3
0	7
0	2
0	95
0	5
0	18
0	19
8	310
0	296
0	309
3	8
1	13
3	25
11	6
5	5
0	15
0	7
0	18
0	280
0	15
2	29
0	22
0	289
1	13
0	93
0	295
5	15
0	273
1	19
1	28
0	80
0	244
0	7
2	15
50	249
5	6
0	2
0	287
0	300
0	68
0	78
1	15
3	0
1	273
0	0
0	56
0	91
0	0
0	0
0	11
0	235
0	142
0	233
0	5
0	0
0	3
0	3
0	2
0	2
0	1386
10071	6318
70	6205
16	5998
4	4172
15	3436
0	1425
13	1407
10	4
84	10
10	199
0	9
5	2
41	190
0	0
1	0
0	11
2	2
1383	2473
0	16
39	2429
2	430
24	17
3	1
0	11
0	0
280	0
2	6025
0	6135
0	5721
0	5710
12	5714
0	5059
2	5043
0	6133
0	2538
0	6
9	5
28	46
0	0
0	0
32	34
0	1
0	0
0	74
4	14
0	0
0	0
0	0
0	0
0	1
0	39
0	61
0	27
0	0
0	72
1	1
7	24
0	39
18	53
0	15
0	0
0	0
3	272
0	311
0	312
24	336
0	288
3	305
0	297
0	231
0	160
0	106
10	155
0	110
0	99
1	121
1	126
0	5
0	32
0	28
0	14
0	14
0	0
5	161
0	192
0	195
0	195
0	195
0	174
0	196
0	195
0	195
0	194
0	195
0	195
0	195
0	195
0	193
0	100
0	149
2	54
0	9
0	17
1	3
0	13
0	0
0	3
0	3
0	4
0	5
0	3
0	0
1752	280
0	86
7	34
8	11
0	21
0	0
5	0
0	0
0	0
3	0
0	0
59	1126
9	279
4	258
0	180
38	764
28	283
0	400
0	213
0	2111
15	2115
0	67
0	49
0	44
0	22
370	2
0	2
373	538
3	0
15	479
10	3379
0	254
4	193
36	148
1	9
5	3706
0	1345
279	4279
8	1351
0	97
1	223
2	130
0	21
2	155
13	107
10	69
5	9
0	0
0	0
0	5
0	0
0	0
8	40
6	0
87	1147
225	589
124	1410
344	1718
21	348
11	954
24	863
2	876
4	775
2	931
10	471
5	337
19	38
0	232
1	191
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	1
4	0
17	0
3976	204
24	204
0	15
2	0
2	69
0	144
0	144
0	144
0	134
1	11
7	6
5	10
0	0
8	3
0	3
0	0
0	0
0	77
0	77
0	1
0	1
0	0
0	0
1	9991
412	1385
352	23152
16	14576
595	22761
66	2986
7	20581
0	12458
85	2641
22	12227
0	0
23	1
34	30
1	1
0	11
1830	294
12	232
0	136
2	85
21	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	7
0	7
0	5
0	0
0	0
6	1850
17	1882
5	1575
0	25
0	338
6	497
0	21
24	686
0	15
0	72
1	6
1	5
5	6
0	23
36	321
12	289
0	4
0	10
0	5
69	75
0	0
1	0
1	0
1	0
0	0
1	0
0	0
0	0
2	0
2	0
0	0
6	204611
71	177714
0	181420
1	187608
243	112263
2	22597
0	24698
0	16311
3	9371
3	7256
11	3691
3	2247
12	2257
23	4928
21	5186
14	18
0	0
34	4
0	0
31	14
0	0
0	0
0	1
0	1
2	5
2	2
0	4
0	2
0	0
4	0
21	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
335	127
0	0
0	2
22	33
11	1
0	1
0	0
0	0
0	1
2	10
0	10
1	9
2	0
0	7
830	452
2	368
0	379
90	122
0	62
0	122
0	87
2	0
4	17
0	17
0	9
0	0
0	0
1213	437
12	0
3	729
233	85
1	689
1	0
2	28
0	65
0	66
0	66
0	0
0	11
0	11
0	0
0	0
0	0
0	0
22	0
12	4603
2	4612
7	3771
18	4272
36	4706
0	6
0	0
10	10
0	0
691	205
41	201
2	120
0	104
4	4
0	0
9	214
699	1113
0	1042
66	972
0	79
16	5
49	111
1	413
287	465
7	8
1	21
6	5
0	0
0	0
0	8
5	5
0	0
16	1097
0	2421
0	2421
26	67
0	10
0	46
25	80
0	46
2	177
0	11
0	0
2	0
0	0
18	1126
117	483
0	521
2	1124
0	476
0	1024
3	997
2	996
0	0
0	8
0	10
0	10
0	119
2	2
0	0
0	22
0	38
0	2
9	9
31	45
0	9
3	30
0	30
0	12
0	1039
10	4
6751	6204
9	279
0	1735
1	513
7	1055
1	166
1	3323
1	499
4	18
12	445
1	238
1	748
5	229
0	38
279	921
0	17
220	551
7	171
0	223
8	44
3979	2369
14	861
868	2269
5	123
21	26
627	90
0	90
0	0
10	0
0	0
820	572
0	84
0	6
27	623
0	0
9	305
29	84
0	50
5	0
27	277
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	426
1	1841
2	542
12	766
0	894
0	569
10	616
4	652
140	4431
1	773
1	569
6	3082
0	616
1	462
0	503
0	507
0	146
0	442
0	16
0	114
0	162
0	95
0	128
0	41
0	28
0	6
0	37
0	90
5	424
5	329
0	43
3	8
1	32
0	205
4	115
0	64
23	98
0	97
3	0
0	0
4	0
0	0
14	3607
11821	7791
6	984
17	368
5	3801
11	646
7	1906
154	2146
35	939
3	25
2	108
1	136
2	59
0	50
2	4
1	41
4	67
7	27
29	35
28	30
2	1944
427	1960
0	170
2	156
0	77
9	18
0	0
0	3
0	3
0	0
2	0
0	0
0	0
0	0
1652	318
2	266
2	31
0	21
0	0
0	0
0	0
4	7
1	2
0	5
0	0
0	2
37	17
1	9
0	1
0	0
0	0
0	0
0	0
0	166
0	34
0	194
1	195
2	53
0	54
0	166
1	34
0	19
18	26
0	1
0	6
0	4004
66	4004
0	2652
0	1839
0	1856
0	942
38	1058
14	825
8	96
34	54
28	4019
13	1701
1	1645
2	7
128	5833
0	2138
18	5061
0	3250
2	1636
0	3014
0	1629
0	2056
0	512
2	352
0	12
0	16
0	12
1	16
0	8
0	67
0	13
0	16
0	1172
0	1148
0	1145
0	1171
0	107
0	95
0	110
0	99
0	68
0	73
1	47
0	14
1	13
9	57
0	50
4	9
0	26
0	0
1	0
0	303
0	350
63	70
30	165
0	163
1	107
2	104
7	119
16	2
4	7
0	1
0	0
0	8
0	7
0	1
0	0
0	0
0	0
0	37
0	36
0	36
34	1
0	36
6	39
0	0
0	0
1626	6358
0	6306
185	5614
2	168
3	46
770	1544
0	65
0	90
6	19
1	194
0	20
10	1310
0	0
2	1807
0	1801
0	1800
12	106
0	1856
1	181
0	64
0	37
0	49
0	1795
0	1861
0	1792
6	49
0	1837
0	1829
0	1794
1	28
2	1819
0	4
0	40
0	1811
0	1814
0	1837
1	1825
0	1824
0	1820
0	31
2	1783
0	4
0	1771
51	1801
0	1683
0	1525
0	0
11	1451
1297	3141
115	1462
19	1553
5	48
37	1014
9	373
0	0
0	0
0	0
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	0
0	14
0	0
0	0
2	0
0	0
1	924
0	926
0	1
0	0
0	660
0	274
3	250
17	106
0	4
0	2
0	358
0	460
0	117
0	1
0	2
0	2
1	369
4	5
2	17
0	3
0	1
2	0
6025	1132
12	75
11	1100
52	48
0	0
0	0
6	0
0	0
0	0
0	0
0	0
18	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
7	63
0	804
0	664
0	29
0	17
0	5
0	793
0	742
1	3
0	8
0	11
0	5
0	2
0	0
0	202
0	202
4	194
0	204
58	336
0	72
0	336
0	204
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	33
0	33
0	19
9	13
0	0
13	11
0	1089
2	959
0	136
9	1061
2	1154
4	1012
0	0
0	0
0	0
0	0
0	29
2	3
0	19
0	1
0	6
0	4
0	1
0	1
0	0
1	9
0	3
0	11
0	11
0	13
0	20
0	9
9	6
0	9
1	7
0	0
0	0
0	0
1	9
0	0
14	73
1	43
6420	1119
3	1119
0	108
0	108
0	0
0	1
1	0
0	1
2	1
0	1
0	1
0	0
0	0
17	453
0	561
2	359
3	464
0	67
0	238
0	139
1	158
0	56
0	16
0	3
19	55
3	711
0	732
1	52
0	725
2	30
0	6
3	7
0	9
1	103
0	0
16	0
2621	19
11	8
21	21
0	0
0	0
2323	153
0	23
3	4
0	50
0	0
1	0
0	91
0	0
1	2398
76	2260
0	124
0	2376
8	383
0	11
0	8
15	0
22	8
0	0
0	0
0	0
0	0
0	0
2	23
1	27
0	12
2	11
3	1122
0	6
0	16
0	10
0	11
0	1105
0	35
70	282
0	647
0	5
0	40
6	63
5	664
1	0
506	52
0	787
2428	774
0	39
0	82
1	96
6	38
0	0
14	369
0	417
0	1183
0	1078
1	1072
2	171
3	2
2	49
3	16
1	28
0	8
0	98
0	33
0	9
1	84
0	49
1	0
0	0
0	0
0	0
11	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	8
0	0
0	0
0	0
0	0
121	38
0	38
1789	352
29	16
0	91
3	245
58	5
55	5
0	79
0	2157
557	2157
4	356
13	95
0	64
0	60
15	1
13	8
3	8
504	56
199	3
5	3
2	0
800	229
0	193
0	193
82	63
1	2
40	549
49	2132
0	166
14	2137
1	5
0	196
0	533
20	2126
0	382
19	0
0	0
1	447
0	2
0	2
0	1
0	0
1	139
0	478
11	2668
97	2
4	2371
1	111
0	66
0	1832
2	396
17	2465
0	153
1	35
23	4
19	39
0	1
0	6
20	13
0	0
0	1
0	58
19	72
0	134
0	62
0	0
0	0
0	0
0	0
88	409
0	189
0	208
13	9
23	217
31	183
272	37
0	0
7	299
2	340
34	356
192	352
4	92
4	105
18	46
0	8
12	3
0	11
0	0
0	1759
0	0
0	0
0	0
0	0
0	11
5	3
165	46
0	13
0	5
0	3
0	2
31	2
1	1
0	2
3	2
1	0
2	27
5	20
3	0
0	4
0	3
0	1
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
9	2
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	0
9	226
36	257
0	194
2	169
21	179
37	131
0	253
2	18
0	0
0	57
3	58
0	46
0	3
0	3
0	1
0	0
0	3
8	3567
39	5425
0	5433
13	3212
0	2044
4	233
72	396
0	93
1	9
0	105
6	214
1	57
0	48
0	76
0	28
3268	7522
2	1318
0	1318
9	3761
1	3852
0	2563
7	2649
16	695
6	14
0	1
0	0
0	13
2	2
0	1
3	1
11	61
0	1
0	59
1	58
11	0
0	0
6	16
0	0
0	0
0	0
0	0
0	0
0	381
4941	1566
0	333
0	852
7	1698
20	1367
4	0
3	1621
0	1619
6	1391
0	10
2	6
33	865
0	0
0	0
0	0
0	0
2	31
0	31
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
256	3
0	0
0	0
6	8
0	10
0	9
0	0
6	1451
10	4496
4	4113
1	1340
38	110
36	214
0	0
0	0
989	178
1	99
0	173
22	1181
209	3862
213	7831
4	6197
21	2655
3	1506
0	14
1	369
0	9
0	11
0	0
29	22
0	1476
0	1529
1	75
0	2
1	59
0	0
15	5
351	2380
22	1155
12	2348
0	2170
21	682
6	118
1	67
1	401
0	32
0	73
0	15
0	10
2	6
12330	760
17	73
16	679
60	0
500	167
27	414
0	394
0	4
6845	243
75	0
4376	11523
31	9716
5	3150
15	1233
9	2886
1	0
14	1470
21	1466
0	1132
3	1225
9	941
12	45
11	13404
4	8926
0	10842
6	3154
45	11385
2	8744
1	7028
1	8895
0	8280
0	10541
0	3857
0	3258
1	2086
0	1508
279	258
2	0
0	8079
84	6837
1753	10728
3	412
24	26
16	216
102	8345
6	7989
15	3226
53	7
3	6940
0	0
0	0
0	1740
0	327
0	610
0	402
0	4031
0	275
0	4037
198	4035
0	325
0	4031
0	192
0	4038
0	608
0	4034
0	2845
0	2003
0	301
16	1
0	0
8	614
25	1049
0	702
0	4
1	187
5	170
24	31
1	63
29	0
0	0
315	59
1	14
2	1
0	0
0	0
0	56
1	30
2	24
3	59
0	50
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
5	0
11	0
5	2
0	2
0	2
0	2
4	6
0	0
0	0
0	0
0	0
280	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
3398	658
9	658
1451	0
0	0
0	0
2	67
66	67
618	1094
5	986
0	939
0	2
179	2767
356	25780
0	25599
5	446
0	857
6	379
0	0
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	0
0	0
0	0
0	0
115	5059
0	4863
69	2926
2	183
5	36
5	234
131	1051
8	1574
33	1482
90	1521
78	579
1	115
27	539
14	19
3	3113
0	3356
0	3349
0	3284
0	3278
0	3123
1	1633
0	2747
11	69
0	0
8	491
0	346
12	178
0	95
2	0
203	4
0	0
0	0
3	0
0	0
0	0
9	3
0	5802
0	5800
2	1297
0	3601
1	122
0	613
1	768
19	349
0	20
0	51
0	39
0	24
1	12
2	11
10	0
24	21
0	21
0	0
0	0
0	0
0	0
0	1
0	30
1	0
1	46
1	1
0	233
8	240
47	21
3	19
0	225
2	14
0	29
0	4
0	24
0	3
0	2
0	0
0	0
0	8
0	8
0	8
0	7
0	7
0	8
0	0
9	4442
0	4600
73	4739
0	4469
0	4752
6	4376
26	4536
3	1123
2	139
2	49
4	8
3	1
6	1
27	2095
0	2014
39	515
0	49
25	1538
16	39
0	10
0	261
0	228
0	118
135	1003
0	98
0	76
0	161
0	43
0	0
4	1779
0	378
7	1055
4238	4091
22	3016
0	55
0	166
30	763
0	8
3	47
52	50
2	2
0	26
1	3
4	3
0	39
0	38
14	13
0	391
7	11
0	11
34	52
0	10
14	38
0	6
12	90
2	33
0	0
0	0
88	50
0	16
0	15
1	0
0	0
1	4
0	4
0	15
1	4
0	4
0	4
0	261
0	159
0	256
2	254
0	27
1	27
0	87
28	253
0	0
0	251
6	27
22	29
1	35
0	8485
3	7316
25	7690
27	1710
21	2783
21	8713
0	1052
0	530
2	2703
0	1604
1	4084
9	250
0	9
6	1
0	0
70	4
9	3
0	4
23	1
0	0
0	0
0	1
0	39
0	1030
0	1028
0	1025
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	81
0	210
0	193
0	160
0	124
0	15
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	4881
12	5114
101	4826
0	67
3	1166
291	1555
0	2
0	0
0	0
3	2611
3	2611
15	1130
45	1282
3	174
0	0
0	0
0	0
87	0
0	0
0	75
0	37
0	64
0	64
0	74
0	0
48	48
23	11
0	264
0	9854
24	9365
0	9200
1	5543
18	9584
0	5335
2	4372
0	3747
0	1653
19	524
0	2285
0	84
144	215
0	208
0	13
1	9
1	34
14	37
0	1
1	17
0	10
0	0
3	1
98	302
5	270
13	69
0	35
0	34
0	2
0	0
0	123
0	133
0	109
0	12
1	29
0	26
1	1
0	0
0	0
0	2
0	1
1	1
350	34
1	7
0	0
6	2
0	2
0	0
0	0
0	1
0	0
0	0
245	31991
192	13690
195	33045
18	32221
20	32031
5	22933
21	80
30	353
20	338
1	94
4	4
9	3901
0	3901
0	2925
3	48
395	2857
0	29
4	2832
2664	9340
0	1656
0	1298
9	3194
7	3061
64	3174
11	2416
5	472
12	7081
9	3186
0	13527
33	11664
3	13408
58	3984
151	10069
11	294
74	3765
24	4810
8	842
16	2402
75	2575
2	1449
14	194
94	408
68	571
1	122
7	2696
0	2082
2	2639
0	1721
11	126
3	128
64	297
5	31
12	4
1838	0
76	65
0	0
0	0
0	0
1	3
0	4896
2	77
10	849
254	5067
0	26
64	6553
21	3895
20	2888
112	3425
55	1375
1	428
14	1327
7	841
3	3718
280	2592
1	881
36	879
3	221
0	11
1	709
11	314
0	0
13	0
6	787
115	855
0	30
49	68
0	0
2965	0
205	324
0	21
0	20
1	17
21	14
0	0
0	0
1	259
1	143
0	10
0	251
0	5
0	141
0	149
0	5
0	7
5	319
0	301
26	275
133	343
24	55
1	43
27	42
0	31
19	42
12	24
16	18
0	0
2	2859
1	2756
126	97
29	438
151	837
33	80
40	91
2	22
6	22
2	13
0	17
0	6
9	611
0	584
413	870
14	551
0	588
2	154
0	85
0	71
0	10
0	32
18	82
25	514
2	514
2	0
0	0
0	0
0	1857
0	1623
24	857
253	2765
15	666
79	911
6	5496
3	6790
86	1329
0	5433
0	6244
17	4103
7	483
0	336
0	266
4	289
0	458
14	78
1	92
0	6
27	40
10	134
0	0
1	175
4	746
0	82
1736	709
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
19	30
849	1481
3	1245
10	260
66	166
53	138
16	0
2	158
61	1176
13	1356
25	493
0	266
3	1242
26	1125
1	569
2	57
0	79
1	31
0	852
0	119
2	183
0	59
0	52
29	38
0	2
0	6
0	6
11	28
25	4
2	0
0	5
0	4
0	4
0	60
0	4
0	60
0	4
0	4
0	4
0	4
0	4
0	4
0	138
0	8
55	2980
2	2663
176	3130
1345	5230
10	1291
0	29
0	11
0	3
1	8
0	1
0	1
0	4
0	5
0	5
0	2
0	0
0	233
0	521
81	939
0	859
1	56
98	987
0	5
32	953
0	6
1	34
1	124
0	128
3	1
0	0
5	2
0	0
0	0
17	25
0	0
0	0
0	0
0	0
0	339
0	337
0	340
0	320
0	4
0	1
0	7
1	4
0	4
19	3
0	151
0	79
0	93
1	1573
0	93
0	303
0	1776
5	4
0	331
1	211
0	178
0	627
6	1629
0	15
0	80
1	1750
0	183
2	164
0	102
2	1745
31	1558
0	76
4	1490
0	15
4	320
0	32
313	332
1	4
0	160
0	160
0	0
9	10
61	4076
277	25092
6	24532
47	16465
0	19732
3	13320
0	1389
11	1535
0	0
0	0
0	0
457	1362
0	1361
0	32
0	26
0	4
0	56
1	68
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	100
2	100
0	0
0	0
1	0
0	0
0	259
0	6
1	258
5	258
4	1176
0	0
0	0
96	568
0	279
0	559
1	4
0	0
10	1281
2304	3752
25	3498
11	298
0	208
1	1597
118	147
10	1540
0	365
0	1495
5	1513
2	20
1	67
0	28
0	105
6	3
3	25
0	2
0	2
0	2
1	0
0	0
0	0
21	6
3	9
0	346
0	890
0	878
0	0
0	603
0	536
0	0
2	9
21	0
38872	32077
310	29675
18	3842
0	1679
3	1167
0	1633
0	1485
